holeid,Depth,POR
Unknown-2,822,15.08075678941686
Unknown-2,823,15.12500900123789
Unknown-2,824,15.169261213058917
Unknown-2,825,15.213513424879945
Unknown-2,826,15.257765636700968
Unknown-2,827,15.302017848522002
Unknown-2,828,15.346270060343025
Unknown-2,829,15.39052227216406
Unknown-2,830,15.434774483985086
Unknown-2,831,15.479026695806116
Unknown-2,832,15.523278907627141
Unknown-2,833,15.56753111944817
Unknown-2,834,15.611783331269205
Unknown-2,835,15.656035543090226
Unknown-2,836,15.700287754911255
Unknown-2,837,15.744539966732283
Unknown-2,838,15.788792178553319
Unknown-2,839,15.833044390374344
Unknown-2,840,15.877296602195369
Unknown-2,841,15.921548814016397
Unknown-2,842,15.965801025837425
Unknown-2,843,16.010053237658447
Unknown-2,844,16.05430544947948
Unknown-2,845,16.09855766130051
Unknown-2,846,16.142809873121532
Unknown-2,847,16.187062084942568
Unknown-2,848,16.231314296763593
Unknown-2,849,16.27556650858462
Unknown-2,850,16.31981872040565
Unknown-2,851,16.36407093222668
Unknown-2,852,16.40832314404771
Unknown-2,853,16.452575355868735
Unknown-2,854,16.496827567689763
Unknown-2,855,16.541079779510792
Unknown-2,856,16.585331991331813
Unknown-2,857,16.629584203152845
Unknown-2,858,16.673201109415615
Unknown-2,859,16.713851640163686
Unknown-2,860,16.754502170911763
Unknown-2,861,16.795152701659845
Unknown-2,862,16.83580323240792
Unknown-2,863,16.876453763155997
Unknown-2,864,16.91710429390407
Unknown-2,865,16.957754824652152
Unknown-2,866,16.998405355400227
Unknown-2,867,17.039055886148304
Unknown-2,868,17.07970641689638
Unknown-2,869,17.12035694764446
Unknown-2,870,17.161007478392538
Unknown-2,871,17.201658009140615
Unknown-2,872,17.24230853988869
Unknown-2,873,17.282959070636768
Unknown-2,874,17.32360960138484
Unknown-2,875,17.364260132132923
Unknown-2,876,17.404910662880997
Unknown-2,877,17.445561193629075
Unknown-2,878,17.486211724377153
Unknown-2,879,17.52686225512523
Unknown-2,880,17.567512785873305
Unknown-2,881,17.60816331662139
Unknown-2,882,17.64881384736946
Unknown-2,883,17.689464378117535
Unknown-2,884,17.730114908865612
Unknown-2,885,17.770765439613694
Unknown-2,886,17.81141597036177
Unknown-2,887,17.85206650110985
Unknown-2,888,17.892717031857927
Unknown-2,889,17.933367562606
Unknown-2,890,17.974018093354076
Unknown-2,891,18.014668624102153
Unknown-2,892,18.055319154850235
Unknown-2,893,18.09596968559831
Unknown-2,894,18.136620216346383
Unknown-2,895,18.17727074709446
Unknown-2,896,18.21792127784254
Unknown-2,897,18.258571808590617
Unknown-2,898,18.299222339338698
Unknown-2,899,18.339872870086776
Unknown-2,900,18.38052340083485
Unknown-2,901,18.421173931582928
Unknown-2,902,18.461824462331002
Unknown-2,903,18.50247499307908
Unknown-2,904,18.543125523827154
Unknown-2,905,18.583776054575235
Unknown-2,906,18.62442658532331
Unknown-2,907,18.66507711607139
Unknown-2,908,18.705727646819465
Unknown-2,909,18.746378177567543
Unknown-2,910,18.787028708315624
Unknown-2,911,18.827679239063695
Unknown-2,912,18.865558991777903
Unknown-2,913,18.902274397032443
Unknown-2,914,18.938989802286986
Unknown-2,915,18.973199852801486
Unknown-2,916,19.00454504093907
Unknown-2,917,19.035890229076646
Unknown-2,918,19.06723541721423
Unknown-2,919,19.098580605351817
Unknown-2,920,11.26874653979552
Unknown-2,921,11.323865561005853
Unknown-2,922,11.378984582216193
Unknown-2,923,11.434103603426532
Unknown-2,924,11.489222624636863
Unknown-2,925,11.544341645847204
Unknown-2,926,11.599460667057535
Unknown-2,927,11.654579688267876
Unknown-2,928,11.709698709478214
Unknown-2,929,11.764817730688552
Unknown-2,930,11.81993675189889
Unknown-2,931,11.875055773109228
Unknown-2,932,11.930174794319564
Unknown-2,933,11.9852938155299
Unknown-2,934,12.040412836740241
Unknown-2,935,12.095531857950578
Unknown-2,936,12.150650879160917
Unknown-2,937,12.205769900371243
Unknown-2,938,12.260888921581587
Unknown-2,939,12.316007942791927
Unknown-2,940,12.371126964002265
Unknown-2,941,12.426245985212601
Unknown-2,942,12.481365006422937
Unknown-2,943,12.536484027633275
Unknown-2,944,12.591603048843607
Unknown-2,945,12.64672207005395
Unknown-2,946,12.701841091264289
Unknown-2,947,12.756960112474623
Unknown-2,948,12.81207913368496
Unknown-2,949,12.867198154895299
Unknown-2,950,12.922317176105642
Unknown-2,951,12.977436197315976
Unknown-2,952,13.032555218526312
Unknown-2,953,13.087674239736648
Unknown-2,954,13.14279326094698
Unknown-2,955,13.197912282157326
Unknown-2,956,13.253031303367662
Unknown-2,957,13.308150324578003
Unknown-2,958,13.363269345788332
Unknown-2,959,13.41838836699867
Unknown-2,960,13.473507388209008
Unknown-2,961,13.528626409419338
Unknown-2,962,13.583745430629685
Unknown-2,963,13.638864451840018
Unknown-2,964,13.693983473050361
Unknown-2,965,13.749102494260692
Unknown-2,966,13.804221515471028
Unknown-2,967,13.85934053668137
Unknown-2,968,13.914459557891709
Unknown-2,969,13.969578579102047
Unknown-2,970,14.02469760031238
Unknown-2,971,14.079816621522712
Unknown-2,972,14.134935642733051
Unknown-2,973,14.19005466394339
Unknown-2,974,14.245173685153729
Unknown-2,975,14.300292706364067
Unknown-2,976,14.355411727574403
Unknown-2,977,14.410530748784737
Unknown-2,978,14.465649769995078
Unknown-2,979,14.52076879120542
Unknown-2,980,14.575887812415758
Unknown-2,981,14.63100683362609
Unknown-2,982,14.686125854836423
Unknown-2,983,14.741244876046762
Unknown-2,984,14.796363897257104
Unknown-2,985,14.85148291846744
Unknown-2,986,14.906601939677772
Unknown-2,987,14.961685036301542
Unknown-2,988,15.016409470498939
Unknown-2,989,15.071133904696346
Unknown-2,990,15.125858338893755
Unknown-2,991,15.180582773091153
Unknown-2,992,15.235307207288555
Unknown-2,993,15.290031641485959
Unknown-2,994,15.344756075683359
Unknown-2,995,15.399480509880766
Unknown-2,996,15.45420494407817
Unknown-2,997,15.508929378275575
Unknown-2,998,15.563653812472976
Unknown-2,999,15.61837824667038
Unknown-2,1000,15.673102680867778
Unknown-2,1001,15.727827115065189
Unknown-2,1002,15.782551549262593
Unknown-2,1003,15.837275983459996
Unknown-2,1004,15.8920004176574
Unknown-2,1005,15.946724851854796
Unknown-2,1006,16.001449286052203
Unknown-2,1007,16.05617372024961
Unknown-2,1008,16.110898154447014
Unknown-2,1009,16.165622588644414
Unknown-2,1010,16.220347022841818
Unknown-2,1011,16.275071457039218
Unknown-2,1012,16.32979589123662
Unknown-2,1013,16.38452032543403
Unknown-2,1014,16.439244759631432
Unknown-2,1015,16.493969193828836
Unknown-2,1016,16.548693628026236
Unknown-2,1017,16.60341806222364
Unknown-2,1018,16.65814249642105
Unknown-2,1019,16.71286693061845
Unknown-2,1020,16.767591364815853
Unknown-2,1021,16.822315799013257
Unknown-2,1022,16.877040233210657
Unknown-2,1023,16.93176466740806
Unknown-2,1024,16.98648910160547
Unknown-2,1025,17.04121353580287
Unknown-2,1026,17.09484230801138
Unknown-2,1027,17.144304686385308
Unknown-2,1028,17.19376706475923
Unknown-2,1029,17.24322944313315
Unknown-2,1030,17.292691821507077
Unknown-2,1031,17.342154199880998
Unknown-2,1032,17.39161657825492
Unknown-2,1033,17.441078956628843
Unknown-2,1034,17.49054133500277
Unknown-2,1035,17.5400037133767
Unknown-2,1036,17.58952930432327
Unknown-2,1037,17.639197754668302
Unknown-2,1038,17.688866205013326
Unknown-2,1039,17.73853465535836
Unknown-2,1040,17.788203105703385
Unknown-2,1041,17.83787155604842
Unknown-2,1042,17.88754000639345
Unknown-2,1043,17.93720845673847
Unknown-2,1044,17.9868769070835
Unknown-2,1045,18.036545357428523
Unknown-2,1046,18.086213807773547
Unknown-2,1047,18.135882258118585
Unknown-2,1048,18.185550708463612
Unknown-2,1049,18.235219158808643
Unknown-2,1050,18.284887609153667
Unknown-2,1051,18.334556059498695
Unknown-2,1052,18.384224509843726
Unknown-2,1053,18.433892960188754
Unknown-2,1054,18.483561410533785
Unknown-2,1055,18.53322986087881
Unknown-2,1056,18.582898311223836
Unknown-2,1057,18.63256676156886
Unknown-2,1058,18.682235211913895
Unknown-2,1059,18.73190366225892
Unknown-2,1060,18.781572112603953
Unknown-2,1061,18.831240562948977
Unknown-2,1062,18.88090901329401
Unknown-2,1063,18.93057746363904
Unknown-2,1064,18.980245913984067
Unknown-2,1065,19.029914364329098
Unknown-2,1066,19.07958281467413
Unknown-2,1067,19.129251265019146
Unknown-2,1068,11.158352108946344
Unknown-2,1069,11.201908059032826
Unknown-2,1070,11.245464009119289
Unknown-2,1071,11.289019959205753
Unknown-2,1072,11.332575909292224
Unknown-2,1073,11.376131859378686
Unknown-2,1074,11.41968780946516
Unknown-2,1075,11.463243759551633
Unknown-2,1076,11.506799709638091
Unknown-2,1077,11.550355659724556
Unknown-2,1078,11.593911609811023
Unknown-2,1079,11.637467559897482
Unknown-2,1080,11.681023509983953
Unknown-2,1081,11.724579460070428
Unknown-2,1082,11.768135410156892
Unknown-2,1083,11.81169136024336
Unknown-2,1084,11.855247310329828
Unknown-2,1085,11.89880326041629
Unknown-2,1086,11.942359210502758
Unknown-2,1087,11.985915160589222
Unknown-2,1088,12.029471110675695
Unknown-2,1089,12.073027060762165
Unknown-2,1090,12.116583010848624
Unknown-2,1091,12.16013896093509
Unknown-2,1092,12.20369491102156
Unknown-2,1093,12.247250861108022
Unknown-2,1094,12.290806811194486
Unknown-2,1095,12.334362761280957
Unknown-2,1096,12.377918711367432
Unknown-2,1097,12.42147466145389
Unknown-2,1098,12.465030611540362
Unknown-2,1099,12.508586561626828
Unknown-2,1100,12.552142511713289
Unknown-2,1101,12.59569846179976
Unknown-2,1102,12.639254411886231
Unknown-2,1103,12.682810361972704
Unknown-2,1104,12.726366312059167
Unknown-2,1105,12.769922262145629
Unknown-2,1106,12.813478212232104
Unknown-2,1107,12.857034162318564
Unknown-2,1108,12.900590112405025
Unknown-2,1109,12.944146062491502
Unknown-2,1110,12.987702012577962
Unknown-2,1111,13.03125796266444
Unknown-2,1112,13.0748139127509
Unknown-2,1113,13.118369862837364
Unknown-2,1114,13.16192581292383
