holeid,point_index,TEMP
Unknown-2,822,129.44883481270625
Unknown-2,823,129.45496401358776
Unknown-2,824,129.46109321446932
Unknown-2,825,129.46722241535082
Unknown-2,826,129.47335161623235
Unknown-2,827,129.47948081711388
Unknown-2,828,129.48561001799538
Unknown-2,829,129.49173921887694
Unknown-2,830,129.49786841975845
Unknown-2,831,129.50399762063998
Unknown-2,832,129.5101268215215
Unknown-2,833,129.516256022403
Unknown-2,834,129.52238522328454
Unknown-2,835,129.5285144241661
Unknown-2,836,129.53464362504764
Unknown-2,837,129.5407728259291
Unknown-2,838,129.54690202681067
Unknown-2,839,129.5530312276922
Unknown-2,840,129.5591604285737
Unknown-2,841,129.5652896294552
Unknown-2,842,129.57141883033677
Unknown-2,843,129.5775480312183
Unknown-2,844,129.5836772320998
Unknown-2,845,129.58980643298133
Unknown-2,846,129.59593563386287
Unknown-2,847,129.6020648347444
Unknown-2,848,129.60819403562593
Unknown-2,849,129.61432323650743
Unknown-2,850,129.62045243738902
Unknown-2,851,129.6265816382705
Unknown-2,852,129.632710839152
Unknown-2,853,129.63884004003353
Unknown-2,854,129.6449692409151
Unknown-2,855,129.6510984417966
Unknown-2,856,129.6572276426781
Unknown-2,857,129.66335684355965
Unknown-2,858,129.66948604444116
Unknown-2,859,129.67561524532272
Unknown-2,860,129.6817444462042
Unknown-2,861,129.68787364708572
Unknown-2,862,129.69400284796728
Unknown-2,863,129.7001320488488
Unknown-2,864,129.7062612497303
Unknown-2,865,129.71239045061182
Unknown-2,866,129.71851965149335
Unknown-2,867,129.7246488523749
Unknown-2,868,129.73077805325642
Unknown-2,869,129.73690725413792
Unknown-2,870,129.74303645501948
Unknown-2,871,129.749165655901
Unknown-2,872,129.7552948567825
Unknown-2,873,129.76142405766404
Unknown-2,874,129.76755325854558
Unknown-2,875,129.77368245942708
Unknown-2,876,129.7798116603086
Unknown-2,877,129.78594086119014
Unknown-2,878,129.79207006207167
Unknown-2,879,129.7981992629532
Unknown-2,880,129.8043284638347
Unknown-2,881,129.81045766471624
Unknown-2,882,129.81658686559777
Unknown-2,883,129.8227160664793
Unknown-2,884,129.8288452673608
Unknown-2,885,129.83497446824236
Unknown-2,886,129.84110366912387
Unknown-2,887,129.84723287000537
Unknown-2,888,129.85336207088693
Unknown-2,889,129.85949127176843
Unknown-2,890,129.86562047264994
Unknown-2,891,129.87174967353147
Unknown-2,892,129.87787887441303
Unknown-2,893,129.88400807529456
Unknown-2,894,129.89013727617606
Unknown-2,895,129.8962664770576
Unknown-2,896,129.9023956779391
Unknown-2,897,129.90852487882066
Unknown-2,898,129.91465407970216
Unknown-2,899,129.9207832805837
Unknown-2,900,129.9269124814652
Unknown-2,901,129.93304168234673
Unknown-2,902,129.9391708832283
Unknown-2,903,129.9453000841098
Unknown-2,904,129.95142928499132
Unknown-2,905,129.95755848587282
Unknown-2,906,129.96368768675435
Unknown-2,907,129.9698168876359
Unknown-2,908,129.97594608851742
Unknown-2,909,129.98207528939895
Unknown-2,910,129.98820449028048
Unknown-2,911,129.99433369116198
Unknown-2,912,130.00046289204352
Unknown-2,913,130.00659209292505
Unknown-2,914,130.01272129380658
Unknown-2,915,130.01885049468808
Unknown-2,916,130.02497969556964
Unknown-2,917,130.03110889645114
Unknown-2,918,130.03723809733265
Unknown-2,919,130.0433672982142
Unknown-2,920,130.0494964990957
Unknown-2,921,130.05562569997724
Unknown-2,922,130.06175490085877
Unknown-2,923,130.06788410174028
Unknown-2,924,130.0740133026218
Unknown-2,925,130.08014250350334
Unknown-2,926,130.0862717043849
Unknown-2,927,130.09240090526637
Unknown-2,928,130.0985301061479
Unknown-2,929,130.10465930702944
Unknown-2,930,130.11078850791097
Unknown-2,931,130.1169177087925
Unknown-2,932,130.12304690967403
Unknown-2,933,130.12917611055556
Unknown-2,934,130.13530531143707
Unknown-2,935,130.1414345123186
Unknown-2,936,130.14756371320013
Unknown-2,937,130.15369291408163
Unknown-2,938,130.15982211496313
Unknown-2,939,130.1659513158447
Unknown-2,940,130.17208051672623
Unknown-2,941,130.17820971760773
Unknown-2,942,130.1843389184893
Unknown-2,943,130.1904681193708
Unknown-2,944,130.19659732025235
Unknown-2,945,130.20272652113383
Unknown-2,946,130.20885572201536
Unknown-2,947,130.21498492289686
Unknown-2,948,130.22111412377842
Unknown-2,949,130.22724332465998
Unknown-2,950,130.23337252554148
Unknown-2,951,130.239501726423
Unknown-2,952,130.2456309273045
Unknown-2,953,130.25176012818605
Unknown-2,954,130.25788932906758
Unknown-2,955,130.2640185299491
Unknown-2,956,130.27014773083062
Unknown-2,957,130.27627693171215
Unknown-2,958,130.28240613259368
Unknown-2,959,130.28853533347518
Unknown-2,960,130.29466453435674
Unknown-2,961,130.30079373523824
Unknown-2,962,130.30692293611978
Unknown-2,963,130.3130521370013
Unknown-2,964,130.3191813378828
Unknown-2,965,130.32531053876437
Unknown-2,966,130.33143973964587
Unknown-2,967,130.33756894052738
Unknown-2,968,130.34369814140888
Unknown-2,969,130.34982734229044
Unknown-2,970,130.355956543172
Unknown-2,971,130.3620857440535
Unknown-2,972,130.368214944935
Unknown-2,973,130.37434414581654
Unknown-2,974,130.38047334669807
Unknown-2,975,130.3866025475796
Unknown-2,976,130.39273174846113
Unknown-2,977,130.39886094934266
Unknown-2,978,130.40499015022417
Unknown-2,979,130.4111193511057
Unknown-2,980,130.41724855198726
Unknown-2,981,130.42337775286876
Unknown-2,982,130.42950695375026
Unknown-2,983,130.43563615463182
Unknown-2,984,130.44176535551333
Unknown-2,985,130.44789455639486
Unknown-2,986,130.4540237572764
Unknown-2,987,130.4601529581579
Unknown-2,988,130.46645782145947
Unknown-2,989,130.47446449000932
Unknown-2,990,130.48247115855915
Unknown-2,991,130.490477827109
Unknown-2,992,130.49848449565886
Unknown-2,993,130.51894830619216
Unknown-2,994,130.57188699093373
Unknown-2,995,130.63761718829903
Unknown-2,996,130.70718625568324
Unknown-2,997,130.77675532306745
Unknown-2,998,130.84632439045166
Unknown-2,999,130.91589345783586
Unknown-2,1000,130.98546252522004
Unknown-2,1001,131.05503159260428
Unknown-2,1002,131.1246006599885
Unknown-2,1003,131.1941697273727
Unknown-2,1004,131.2637387947569
Unknown-2,1005,131.3333078621411
Unknown-2,1006,131.40287692952535
Unknown-2,1007,131.47244599690953
Unknown-2,1008,131.54201506429374
Unknown-2,1009,131.61158413167794
Unknown-2,1010,131.68115319906212
Unknown-2,1011,131.75072226644636
Unknown-2,1012,131.8202913338306
Unknown-2,1013,131.88986040121478
Unknown-2,1014,131.95942946859898
Unknown-2,1015,132.0289985359832
Unknown-2,1016,132.09856760336737
Unknown-2,1017,132.1681366707516
Unknown-2,1018,132.23770573813584
Unknown-2,1019,132.30727480552002
Unknown-2,1020,132.37684387290426
Unknown-2,1021,132.44641294028844
Unknown-2,1022,132.51598200767268
Unknown-2,1023,132.58555107505688
Unknown-2,1024,132.6551201424411
Unknown-2,1025,132.72468920982527
Unknown-2,1026,132.7942582772095
Unknown-2,1027,132.86382734459372
Unknown-2,1028,132.93339641197792
Unknown-2,1029,133.00296547936216
Unknown-2,1030,133.07253454674634
Unknown-2,1031,133.14210361413052
Unknown-2,1032,133.21167268151476
Unknown-2,1033,133.28124174889894
Unknown-2,1034,133.3520498137886
Unknown-2,1035,133.42556217054693
Unknown-2,1036,133.49907452730525
Unknown-2,1037,133.57258688406358
Unknown-2,1038,133.6460992408219
Unknown-2,1039,133.71961159758027
Unknown-2,1040,133.7931239543386
Unknown-2,1041,133.86663631109695
Unknown-2,1042,133.94014866785528
Unknown-2,1043,134.0136610246136
Unknown-2,1044,134.087173381372
Unknown-2,1045,134.16068573813033
Unknown-2,1046,134.23409428857468
Unknown-2,1047,134.30749369086288
Unknown-2,1048,134.38089309315106
Unknown-2,1049,134.4542924954393
Unknown-2,1050,134.5276918977275
Unknown-2,1051,134.60109130001564
Unknown-2,1052,134.6744907023039
Unknown-2,1053,134.74789010459207
Unknown-2,1054,134.82128950688025
Unknown-2,1055,134.89468890916842
Unknown-2,1056,134.96808831145665
Unknown-2,1057,135.043188059207
Unknown-2,1058,135.11986497240082
Unknown-2,1059,135.19654188559468
Unknown-2,1060,135.2732187987885
Unknown-2,1061,135.34989571198236
Unknown-2,1062,135.42657262517622
Unknown-2,1063,135.50324953837003
Unknown-2,1064,135.57992645156386
Unknown-2,1065,135.6566033647577
Unknown-2,1066,135.7332802779515
Unknown-2,1067,135.80995719114537
Unknown-2,1068,135.88663410433918
Unknown-2,1069,135.9633110175331
Unknown-2,1070,136.0399879307269
Unknown-2,1071,136.11666484392072
Unknown-2,1072,136.19334175711452
Unknown-2,1073,136.2700186703084
Unknown-2,1074,136.34669558350222
Unknown-2,1075,136.42337249669606
Unknown-2,1076,136.50004940988993
Unknown-2,1077,136.57672632308373
Unknown-2,1078,136.6534032362776
Unknown-2,1079,136.73008014947143
Unknown-2,1080,136.80675706266527
Unknown-2,1081,136.88343397585913
Unknown-2,1082,136.96011088905294
Unknown-2,1083,137.03678780224675
Unknown-2,1084,137.11561171826864
Unknown-2,1085,137.19458848967344
Unknown-2,1086,137.2735652610782
Unknown-2,1087,137.35254203248303
Unknown-2,1088,137.4315188038878
Unknown-2,1089,137.51049557529262
Unknown-2,1090,137.5894723466974
Unknown-2,1091,137.6684491181022
Unknown-2,1092,137.74742588950699
Unknown-2,1093,137.82640266091178
Unknown-2,1094,137.90537943231658
Unknown-2,1095,137.98435620372135
Unknown-2,1096,138.06333297512617
Unknown-2,1097,138.14230974653097
Unknown-2,1098,138.22128651793574
Unknown-2,1099,138.30026328934053
Unknown-2,1100,138.37924006074533
Unknown-2,1101,138.45821683215013
Unknown-2,1102,138.5371936035549
Unknown-2,1103,138.6161703749597
Unknown-2,1104,138.69514714636452
Unknown-2,1105,138.7741239177693
Unknown-2,1106,138.85310068917408
Unknown-2,1107,138.9320774605789
Unknown-2,1108,139.01105423198368
Unknown-2,1109,139.09003100338845
Unknown-2,1110,139.16900777479327
Unknown-2,1111,139.24798454619804
Unknown-2,1112,139.32696131760284
Unknown-2,1113,139.40593808900763
Unknown-2,1114,139.48491486041246
