holeid,x,y,z,MD,TVD,TEMP,GM
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1020.84,1165.0,1165.0,61.6579625,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1025.84,1170.0,1170.0,61.8580837456,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1030.84,1175.0,1175.0,62.0584615,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1035.84,1180.0,1180.0,62.2585810081,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1040.84,1185.0,1185.0,62.4589575,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1045.84,1190.0,1190.0,62.6590773952,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1050.84,1195.0,1195.0,62.8594545,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1055.84,1200.0,1200.0,63.0595744126,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1060.84,1205.0,1205.0,63.2599515,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1065.84,1210.0,1210.0,63.4600715662,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1070.84,1215.0,1215.0,63.6604485,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1075.84,1220.0,1220.0,63.860569362,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1080.84,1225.0,1225.0,64.0609465,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1085.84,1230.0,1230.0,64.2610668056,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1090.84,1235.0,1235.0,64.4614425,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1095.84,1240.0,1240.0,64.6615639027,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1100.84,1245.0,1245.0,64.8619395,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1105.84,1250.0,1250.0,65.0620621591,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1110.84,1255.0,1255.0,65.2624375,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1115.84,1260.0,1260.0,65.4625615802,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1120.84,1265.0,1265.0,65.6629365,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1125.84,1270.0,1270.0,65.8630616716,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1130.84,1275.0,1275.0,66.0634355,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1135.84,1280.0,1280.0,66.2635619384,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1140.84,1285.0,1285.0,66.4639345,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1145.84,1290.0,1290.0,66.6640603859,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1150.84,1295.0,1295.0,66.8644295,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1155.84,1300.0,1300.0,67.064559019,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1160.84,1305.0,1305.0,67.2649285,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1165.84,1310.0,1310.0,67.4650578425,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1170.84,1315.0,1315.0,67.6654235,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1175.84,1320.0,1320.0,67.8655563611,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1180.84,1325.0,1325.0,68.0659215,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1185.84,1330.0,1330.0,68.2660555789,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1190.84,1335.0,1335.0,68.4664175,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1195.84,1340.0,1340.0,68.6665545003,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1200.84,1345.0,1345.0,68.8669145,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1205.84,1350.0,1350.0,69.0670546291,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1210.84,1355.0,1355.0,69.2674125,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1215.84,1360.0,1360.0,69.4675564689,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1220.84,1365.0,1365.0,69.6679125,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1225.84,1370.0,1370.0,69.868058523,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1230.84,1375.0,1375.0,70.0684105,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1235.84,1380.0,1380.0,70.2685602946,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1240.84,1385.0,1385.0,70.4689095,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1245.84,1390.0,1390.0,70.6690612865,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1250.84,1395.0,1395.0,70.8694055,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1255.84,1400.0,1400.0,71.0695615009,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1260.84,1405.0,1405.0,71.2699025,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1265.84,1410.0,1410.0,71.4700624402,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1270.84,1415.0,1415.0,71.6703995,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1275.84,1420.0,1420.0,71.8705638561,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1280.84,1425.0,1425.0,72.070897,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1285.84,1430.0,1430.0,72.2710647501,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1290.84,1435.0,1435.0,72.4713925,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1295.84,1440.0,1440.0,72.6715661233,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1300.84,1445.0,1445.0,72.8718905,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1305.84,1450.0,1450.0,73.0720684764,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1310.84,1455.0,1455.0,73.2723875,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1315.84,1460.0,1460.0,73.4725720599,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1320.84,1465.0,1465.0,73.6728875,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1325.84,1470.0,1470.0,73.8730768738,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1330.84,1475.0,1475.0,74.0733865,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1335.84,1480.0,1480.0,74.2735809178,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1340.84,1485.0,1485.0,74.4738845,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1345.84,1490.0,1490.0,74.6740841911,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1350.84,1495.0,1495.0,74.8743815,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1355.84,1500.0,1500.0,75.0745871927,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1360.84,1505.0,1505.0,75.2748785,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1365.84,1510.0,1510.0,75.4750894211,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1370.84,1515.0,1515.0,75.6753735,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1375.84,1520.0,1520.0,75.8755923743,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1380.84,1525.0,1525.0,76.0758715,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1385.84,1530.0,1530.0,76.2760960503,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1390.84,1535.0,1535.0,76.4763675,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1395.84,1540.0,1540.0,76.6765999463,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1400.84,1545.0,1545.0,76.8768655,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1405.84,1550.0,1550.0,77.0771050592,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1410.84,1555.0,1555.0,77.2773635,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1415.84,1560.0,1560.0,77.4776108857,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1420.84,1565.0,1565.0,77.6778625,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1425.84,1570.0,1570.0,77.8781174219,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1430.84,1575.0,1575.0,78.0783615,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1435.84,1580.0,1580.0,78.2786236636,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1440.84,1585.0,1585.0,78.4788595,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1445.84,1590.0,1590.0,78.6791291061,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1450.84,1595.0,1595.0,78.8793565,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1455.84,1600.0,1600.0,79.0784652446,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1460.84,1605.0,1605.0,79.2775155,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1465.84,1610.0,1610.0,79.4380835737,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1470.84,1615.0,1615.0,79.5985765,IVANIC GRAD
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1475.84,1620.0,1620.0,79.7404655875,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1480.84,1625.0,1625.0,79.8822625,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1485.84,1630.0,1630.0,80.0241562801,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1490.84,1635.0,1635.0,80.1659405,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1495.84,1640.0,1640.0,80.3078466449,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1500.84,1645.0,1645.0,80.4496255,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1505.84,1650.0,1650.0,80.5915394253,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1510.84,1655.0,1655.0,80.733308,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1515.84,1660.0,1660.0,80.8752296139,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1520.84,1665.0,1665.0,81.0169875,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1525.84,1670.0,1670.0,81.1589202035,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1530.84,1675.0,1675.0,81.3006705,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1535.84,1680.0,1680.0,81.4426126862,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1540.84,1685.0,1685.0,81.5843535,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1545.84,1690.0,1690.0,81.7263043041,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1550.84,1695.0,1695.0,81.8680345,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1555.84,1700.0,1700.0,82.0099960487,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1560.84,1705.0,1705.0,82.1517175,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1565.84,1710.0,1710.0,82.2936876615,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1570.84,1715.0,1715.0,82.435398,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1575.84,1720.0,1720.0,82.5773801337,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1580.84,1725.0,1725.0,82.7190825,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1585.84,1730.0,1730.0,82.8610724562,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1590.84,1735.0,1735.0,83.0027625,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1595.84,1740.0,1740.0,83.1447641199,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1600.84,1745.0,1745.0,83.2864455,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1605.84,1750.0,1750.0,83.4284563653,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1610.84,1755.0,1755.0,83.5701265,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1615.84,1760.0,1760.0,83.7121481827,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1620.84,1765.0,1765.0,83.8538085,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1625.84,1770.0,1770.0,83.9958423126,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1630.84,1775.0,1775.0,84.137494,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1635.84,1780.0,1780.0,84.2795347451,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1640.84,1785.0,1785.0,84.4211725,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1645.84,1790.0,1790.0,84.5632264702,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1650.84,1795.0,1795.0,84.7048565,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1655.84,1800.0,1800.0,84.8469189779,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1660.84,1805.0,1805.0,84.9885365,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1665.84,1810.0,1810.0,85.1306105082,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1670.84,1815.0,1815.0,85.2722185,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1675.84,1820.0,1820.0,85.4143038009,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1680.84,1825.0,1825.0,85.555902,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1685.84,1830.0,1830.0,85.6979973461,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1690.84,1835.0,1835.0,85.8395845,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1695.84,1840.0,1840.0,85.9816896334,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1700.84,1845.0,1845.0,86.1232655,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1705.84,1850.0,1850.0,86.265381653,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1710.84,1855.0,1855.0,86.4069475,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1715.84,1860.0,1860.0,86.5490741446,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1720.84,1865.0,1865.0,86.6906295,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1725.84,1870.0,1870.0,86.8327668483,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1730.84,1875.0,1875.0,86.974312,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1735.84,1880.0,1880.0,87.1164587541,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1740.84,1885.0,1885.0,87.2579925,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1745.84,1890.0,1890.0,87.4001513522,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1750.84,1895.0,1895.0,87.5416765,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1755.84,1900.0,1900.0,87.6838431328,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1760.84,1905.0,1905.0,87.8253555,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1765.84,1910.0,1910.0,87.9675348361,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1770.84,1915.0,1915.0,88.1090395,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1775.84,1920.0,1920.0,88.2512294527,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1780.84,1925.0,1925.0,88.3927245,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1785.84,1930.0,1930.0,88.5349212231,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1790.84,1935.0,1935.0,88.676403,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1795.84,1940.0,1940.0,88.8186121378,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1800.84,1945.0,1945.0,88.9600865,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1805.84,1950.0,1950.0,89.1023036877,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1810.84,1955.0,1955.0,89.2437665,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1815.84,1960.0,1960.0,89.3859953637,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1820.84,1965.0,1965.0,89.5274505,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1825.84,1970.0,1970.0,89.6696874068,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1830.84,1975.0,1975.0,89.8111315,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1835.84,1980.0,1980.0,89.9533783082,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1840.84,1985.0,1985.0,90.0948135,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1845.84,1990.0,1990.0,90.2370698091,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1850.84,1995.0,1995.0,90.378496,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1855.84,2000.0,2000.0,90.520760401,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1860.84,2005.0,2005.0,90.6621765,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1865.84,2010.0,2010.0,90.8044520754,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1870.84,2015.0,2015.0,90.9458615,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1875.84,2020.0,2020.0,91.0881433241,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1880.84,2025.0,2025.0,91.2295415,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1885.84,2030.0,2030.0,91.3718328889,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1890.84,2035.0,2035.0,91.5132235,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1895.84,2040.0,2040.0,91.6555240117,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1900.84,2045.0,2045.0,91.796907,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1905.84,2050.0,2050.0,91.9392141847,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1910.84,2055.0,2055.0,92.0805875,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1915.84,2060.0,2060.0,92.2229044,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1920.84,2065.0,2065.0,92.3642715,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1925.84,2070.0,2070.0,92.5065951501,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1930.84,2075.0,2075.0,92.6479535,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1935.84,2080.0,2080.0,92.7902831775,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1940.84,2085.0,2085.0,92.9316325,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1945.84,2090.0,2090.0,93.0739714749,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1950.84,2095.0,2095.0,93.2153155,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1955.84,2100.0,2100.0,93.3576607851,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1960.84,2105.0,2105.0,93.498997,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1965.84,2110.0,2110.0,93.6413501012,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1970.84,2115.0,2115.0,93.7826805,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1975.84,2120.0,2120.0,93.9250394163,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1980.84,2125.0,2125.0,94.0663625,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1985.84,2130.0,2130.0,94.2087277239,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1990.84,2135.0,2135.0,94.3500445,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1995.84,2140.0,2140.0,94.4924157674,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2000.84,2145.0,2145.0,94.6337265,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2005.84,2150.0,2150.0,94.7761027908,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2010.84,2155.0,2155.0,94.917407,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2015.84,2160.0,2160.0,95.059790288,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2020.84,2165.0,2165.0,95.2010905,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2025.84,2170.0,2170.0,95.3434777535,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2030.84,2175.0,2175.0,95.4847715,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2035.84,2180.0,2180.0,95.6271641818,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2040.84,2185.0,2185.0,95.7684535,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2045.84,2190.0,2190.0,95.9108513177,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2050.84,2195.0,2195.0,96.0521365,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2055.84,2200.0,2200.0,96.1945376566,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2060.84,2205.0,2205.0,96.3358175,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2065.84,2210.0,2210.0,96.478223944,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2070.84,2215.0,2215.0,96.619501,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-2075.84,2220.0,2220.0,96.7619106758,MOSLAVACKA GORA
