holeid,x,y,z,MD,TVD,TEMP,GM
VIROVITICA-1,685448.76,5073267.09,-1155.37,1390.0,1390.0,73.5846105577,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1160.37,1395.0,1395.0,73.7252887089,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1165.37,1400.0,1400.0,73.8662001521,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1170.37,1405.0,1405.0,74.007343174,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1175.37,1410.0,1410.0,74.1487161073,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1180.37,1415.0,1415.0,74.2903173311,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1185.37,1420.0,1420.0,74.4321452712,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1190.37,1425.0,1425.0,74.5741984003,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1195.37,1430.0,1430.0,74.7164752387,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1200.37,1435.0,1435.0,74.8589743544,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1205.37,1440.0,1440.0,75.0016943637,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1210.37,1445.0,1445.0,75.144633931,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1215.37,1450.0,1450.0,75.2877917696,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1220.37,1455.0,1455.0,75.4311666418,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1225.37,1460.0,1460.0,75.5747573592,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1230.37,1465.0,1465.0,75.7185627829,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1235.37,1470.0,1470.0,75.862581824,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1240.37,1475.0,1475.0,76.0068134436,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1245.37,1480.0,1480.0,76.1512566531,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1250.37,1485.0,1485.0,76.2959105145,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1255.37,1490.0,1490.0,76.4407741406,KLOSTAR IVANIC
VIROVITICA-1,685448.76,5073267.09,-1260.37,1495.0,1495.0,76.5858466952,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1265.37,1500.0,1500.0,76.7311273931,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1270.37,1505.0,1505.0,76.8766155007,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1275.37,1510.0,1510.0,77.1083203728,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1280.37,1515.0,1515.0,77.3402313418,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1285.37,1520.0,1520.0,77.6468555588,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1290.37,1525.0,1525.0,77.9536847673,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1295.37,1530.0,1530.0,78.1302482268,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1300.37,1535.0,1535.0,78.3070157807,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1305.37,1540.0,1540.0,78.6701158796,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1310.37,1545.0,1545.0,79.033419385,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1315.37,1550.0,1550.0,81.3764256918,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1320.37,1555.0,1555.0,83.7196288085,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1325.37,1560.0,1560.0,83.3490091582,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1330.37,1565.0,1565.0,82.9785921476,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1335.37,1570.0,1570.0,83.2676162831,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1340.37,1575.0,1575.0,83.5568430002,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1345.37,1580.0,1580.0,84.424403316,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1350.37,1585.0,1585.0,85.2921663659,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1355.37,1590.0,1590.0,85.339911507,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1360.37,1595.0,1595.0,85.3878597444,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1365.37,1600.0,1600.0,85.5439633557,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1370.37,1605.0,1605.0,85.7002706351,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1375.37,1610.0,1610.0,85.1831363622,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1380.37,1615.0,1615.0,84.6662065377,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1385.37,1620.0,1620.0,84.8569005264,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1390.37,1625.0,1625.0,85.0477999515,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1395.37,1630.0,1630.0,86.0144683484,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1400.37,1635.0,1635.0,86.9813433758,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1405.37,1640.0,1640.0,87.4640048282,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1410.37,1645.0,1645.0,87.9468743099,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1415.37,1650.0,1650.0,88.2645887161,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1420.37,1655.0,1655.0,88.582512753,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1425.37,1660.0,1660.0,88.0976900122,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1430.37,1665.0,1665.0,87.6130905737,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1435.37,1670.0,1670.0,87.6371150074,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1440.37,1675.0,1675.0,87.661352756,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1445.37,1680.0,1680.0,87.481944613,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1450.37,1685.0,1685.0,87.3027519863,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1455.37,1690.0,1690.0,87.8831761824,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1460.37,1695.0,1695.0,88.4638182888,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1465.37,1700.0,1700.0,88.713827242,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1470.37,1705.0,1705.0,88.9640566888,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1475.37,1710.0,1710.0,89.2562315692,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1480.37,1715.0,1715.0,89.5486297118,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1485.37,1720.0,1720.0,89.6862488192,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1490.37,1725.0,1725.0,89.8241502919,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1495.37,1730.0,1730.0,89.4190988285,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1500.37,1735.0,1735.0,89.0142767095,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1505.37,1740.0,1740.0,88.6112584533,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1510.37,1745.0,1745.0,88.2084728428,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1515.37,1750.0,1750.0,88.595305223,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1520.37,1755.0,1755.0,88.9823737188,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1525.37,1760.0,1760.0,89.0268941667,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1530.37,1765.0,1765.0,89.0716543636,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1535.37,1770.0,1770.0,90.4932478128,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1540.37,1775.0,1775.0,91.9150848024,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1545.37,1780.0,1780.0,94.3229574385,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1550.37,1785.0,1785.0,96.7310775595,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1555.37,1790.0,1790.0,98.4293018205,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1560.37,1795.0,1795.0,100.127777658,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1565.37,1800.0,1800.0,99.8661909841,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1570.37,1805.0,1805.0,99.6048601202,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1575.37,1810.0,1810.0,99.8654499539,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1580.37,1815.0,1815.0,100.126299967,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1585.37,1820.0,1820.0,100.584212503,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1590.37,1825.0,1825.0,101.042389717,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1595.37,1830.0,1830.0,101.149929904,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1600.37,1835.0,1835.0,101.257739391,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1605.37,1840.0,1840.0,101.702629678,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1610.37,1845.0,1845.0,102.147794004,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1615.37,1850.0,1850.0,102.606361846,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1620.37,1855.0,1855.0,103.065208574,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1625.37,1860.0,1860.0,103.073560176,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1630.37,1865.0,1865.0,103.082195615,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1635.37,1870.0,1870.0,103.749618436,IVANIC GRAD
VIROVITICA-1,685448.76,5073267.09,-1640.37,1875.0,1875.0,104.417330143,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1645.37,1880.0,1880.0,104.916545395,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1650.37,1885.0,1885.0,105.416054669,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1655.37,1890.0,1890.0,105.561401067,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1660.37,1895.0,1895.0,105.707046708,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1665.37,1900.0,1900.0,105.69582297,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1670.37,1905.0,1905.0,105.68490377,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1675.37,1910.0,1910.0,106.043784867,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1680.37,1915.0,1915.0,106.402975866,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1685.37,1920.0,1920.0,106.658275522,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1690.37,1925.0,1925.0,106.913890506,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1695.37,1930.0,1930.0,107.49039245,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1700.37,1935.0,1935.0,108.0672152,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1705.37,1940.0,1940.0,107.900806913,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1710.37,1945.0,1945.0,107.734724957,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1715.37,1950.0,1950.0,108.049515173,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1720.37,1955.0,1955.0,108.364638856,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1725.37,1960.0,1960.0,108.304380835,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1730.37,1965.0,1965.0,108.244460316,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1735.37,1970.0,1970.0,108.449902043,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1740.37,1975.0,1975.0,108.655686897,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1745.37,1980.0,1980.0,109.115422568,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1750.37,1985.0,1985.0,109.575584186,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1755.37,1990.0,1990.0,109.634479221,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1760.37,1995.0,1995.0,109.69372862,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1765.37,2000.0,2000.0,110.030983288,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1770.37,2005.0,2005.0,110.368597978,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1775.37,2010.0,2010.0,113.398561038,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1780.37,2015.0,2015.0,116.428889777,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1785.37,2020.0,2020.0,117.296756242,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1790.37,2025.0,2025.0,118.164994031,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1795.37,2030.0,2030.0,118.221273917,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1800.37,2035.0,2035.0,118.277930757,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1805.37,2040.0,2040.0,118.144042832,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1810.37,2045.0,2045.0,118.010537467,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1815.37,2050.0,2050.0,118.381929252,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1820.37,2055.0,2055.0,118.753709176,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1825.37,2060.0,2060.0,118.691535695,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1830.37,2065.0,2065.0,118.629755895,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1835.37,2070.0,2070.0,119.096148425,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1840.37,2075.0,2075.0,119.562940135,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1845.37,2080.0,2080.0,119.724477456,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1850.37,2085.0,2085.0,119.886419408,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1855.37,2090.0,2090.0,120.177444051,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1860.37,2095.0,2095.0,120.468878723,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1865.37,2100.0,2100.0,120.554829473,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1870.37,2105.0,2105.0,120.641195589,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1875.37,2110.0,2110.0,121.085737483,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1880.37,2115.0,2115.0,121.530700014,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1885.37,2120.0,2120.0,121.797384343,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1890.37,2125.0,2125.0,122.064494508,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1895.37,2130.0,2130.0,122.052385063,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1900.37,2135.0,2135.0,122.040706577,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1905.37,2140.0,2140.0,122.043589652,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1910.37,2145.0,2145.0,122.046908728,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1915.37,2150.0,2150.0,122.31844812,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1920.37,2155.0,2155.0,122.590428467,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1925.37,2160.0,2160.0,123.092022975,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1930.37,2165.0,2165.0,123.594063301,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1935.37,2170.0,2170.0,123.579605477,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1940.37,2175.0,2175.0,123.565598235,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1945.37,2180.0,2180.0,123.738831881,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1950.37,2185.0,2185.0,123.912520774,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1955.37,2190.0,2190.0,124.534468808,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1960.37,2195.0,2195.0,125.156937803,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1965.37,2200.0,2200.0,125.250271027,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1970.37,2205.0,2205.0,125.344068453,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1975.37,2210.0,2210.0,125.620439469,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1980.37,2215.0,2215.0,125.89727902,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1985.37,2220.0,2220.0,126.13547914,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1990.37,2225.0,2225.0,126.374152009,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-1995.37,2230.0,2230.0,126.418325045,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2000.37,2235.0,2235.0,126.462974923,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2005.37,2240.0,2240.0,126.680568442,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2010.37,2245.0,2245.0,126.898642767,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2015.37,2250.0,2250.0,127.326259336,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2020.37,2255.0,2255.0,127.754360546,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2025.37,2260.0,2260.0,128.008125235,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2030.37,2265.0,2265.0,128.262378268,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2035.37,2270.0,2270.0,128.518512399,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2040.37,2275.0,2275.0,128.775138438,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2045.37,2280.0,2280.0,128.177817085,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2050.37,2285.0,2285.0,127.580991064,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2055.37,2290.0,2290.0,128.284125553,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2060.37,2295.0,2295.0,128.987758656,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2065.37,2300.0,2300.0,128.835367814,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2070.37,2305.0,2305.0,128.683491746,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2075.37,2310.0,2310.0,129.021965742,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2080.37,2315.0,2315.0,129.360944453,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2085.37,2320.0,2320.0,129.783983241,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2090.37,2325.0,2325.0,130.207529579,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2095.37,2330.0,2330.0,130.957391995,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2100.37,2335.0,2335.0,131.707764642,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2105.37,2340.0,2340.0,135.158183276,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2110.37,2345.0,2345.0,138.609114664,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2115.37,2350.0,2350.0,139.328060856,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2120.37,2355.0,2355.0,140.047522164,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2125.37,2360.0,2360.0,139.492269755,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2130.37,2365.0,2365.0,138.937534664,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2135.37,2370.0,2370.0,139.091726249,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2140.37,2375.0,2375.0,139.246437185,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2145.37,2380.0,2380.0,139.335317858,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2150.37,2385.0,2385.0,139.424719751,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2155.37,2390.0,2390.0,139.211914609,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2160.37,2395.0,2395.0,138.999632385,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2165.37,2400.0,2400.0,139.040769025,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2170.37,2405.0,2405.0,139.08243011,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2175.37,2410.0,2410.0,139.044533795,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2180.37,2415.0,2415.0,139.007163279,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2185.37,2420.0,2420.0,138.970319173,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2190.37,2425.0,2425.0,138.934002043,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2195.37,2430.0,2430.0,138.898212413,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2200.37,2435.0,2435.0,138.862950761,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2205.37,2440.0,2440.0,138.828217519,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2210.37,2445.0,2445.0,138.794013075,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2215.37,2450.0,2450.0,138.760259042,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2220.37,2455.0,2455.0,138.727113854,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2225.37,2460.0,2460.0,138.694498359,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2230.37,2465.0,2465.0,138.662412764,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2235.37,2470.0,2470.0,138.630857227,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2240.37,2475.0,2475.0,138.599831861,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2245.37,2480.0,2480.0,138.569336733,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2250.37,2485.0,2485.0,138.539371862,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2255.37,2490.0,2490.0,138.50993722,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2260.37,2495.0,2495.0,138.481032733,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2265.37,2500.0,2500.0,138.45265828,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2270.37,2505.0,2505.0,138.424821149,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2275.37,2510.0,2510.0,138.397504614,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2280.37,2515.0,2515.0,138.370717367,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2285.37,2520.0,2520.0,138.344459093,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2290.37,2525.0,2525.0,138.318729429,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2295.37,2530.0,2530.0,138.293527963,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2300.37,2535.0,2535.0,138.268854235,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2305.37,2540.0,2540.0,138.244707736,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2310.37,2545.0,2545.0,138.221087908,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2315.37,2550.0,2550.0,138.197994146,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2320.37,2555.0,2555.0,138.175425793,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2325.37,2560.0,2560.0,138.153382144,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2330.37,2565.0,2565.0,138.131862446,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2335.37,2570.0,2570.0,138.110865894,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2340.37,2575.0,2575.0,138.090391635,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2345.37,2580.0,2580.0,138.070438764,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2350.37,2585.0,2585.0,138.05100633,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2355.37,2590.0,2590.0,138.032093328,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2360.37,2595.0,2595.0,138.013698704,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2365.37,2600.0,2600.0,137.995821356,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2370.37,2605.0,2605.0,137.978460127,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2375.37,2610.0,2610.0,137.961613812,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2380.37,2615.0,2615.0,137.945281158,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2385.37,2620.0,2620.0,137.929460855,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2390.37,2625.0,2625.0,137.914151548,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2395.37,2630.0,2630.0,137.899351827,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2400.37,2635.0,2635.0,137.885060233,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2405.37,2640.0,2640.0,137.871275255,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2410.37,2645.0,2645.0,137.857995332,MOSLAVACKA GORA
