holeid,x,y,z,MD,TVD,TEMP,GM
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-970.11,1185.0,1185.0,60.6996977284,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-975.11,1190.0,1190.0,60.8955319061,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-980.11,1195.0,1195.0,61.0916121401,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-985.11,1200.0,1200.0,61.2879356,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-990.11,1205.0,1205.0,61.4844995731,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-995.11,1210.0,1210.0,61.681301456,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1000.11,1215.0,1215.0,61.8783387449,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1005.11,1220.0,1220.0,62.0756090276,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1010.11,1225.0,1225.0,62.2731099747,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1015.11,1230.0,1230.0,62.4708393313,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1020.11,1235.0,1235.0,62.6687949088,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1025.11,1240.0,1240.0,62.8669745769,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1030.11,1245.0,1245.0,63.0653762556,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1035.11,1250.0,1250.0,63.2639979074,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1040.11,1255.0,1255.0,63.4628375293,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1045.11,1260.0,1260.0,63.6618931455,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1050.11,1265.0,1265.0,63.8611627991,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1055.11,1270.0,1270.0,64.0606445451,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1060.11,1275.0,1275.0,64.2603364421,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1065.11,1280.0,1280.0,64.4602365454,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1070.11,1285.0,1285.0,64.6603428987,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1075.11,1290.0,1290.0,64.8606535267,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1080.11,1295.0,1295.0,65.0611664273,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1085.11,1300.0,1300.0,65.2618795641,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1090.11,1305.0,1305.0,65.4627908581,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1095.11,1310.0,1310.0,65.6638981801,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1100.11,1315.0,1315.0,65.8651993425,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1105.11,1320.0,1320.0,66.0666920912,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1110.11,1325.0,1325.0,66.2683740975,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1115.11,1330.0,1330.0,66.4702429493,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1120.11,1335.0,1335.0,66.6722961426,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1125.11,1340.0,1340.0,66.8745310731,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1130.11,1345.0,1345.0,67.0769450269,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1135.11,1350.0,1350.0,67.2795351712,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1140.11,1355.0,1355.0,67.4822985452,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1145.11,1360.0,1360.0,67.6852320505,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1150.11,1365.0,1365.0,67.8883324406,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1155.11,1370.0,1370.0,68.0915963114,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1160.11,1375.0,1375.0,68.2950200905,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1165.11,1380.0,1380.0,68.498600026,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1170.11,1385.0,1385.0,68.7023321758,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1175.11,1390.0,1390.0,68.9062123961,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1180.11,1395.0,1395.0,69.1102363292,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1185.11,1400.0,1400.0,69.3143993915,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1190.11,1405.0,1405.0,69.5186967609,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1195.11,1410.0,1410.0,69.7231233636,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1200.11,1415.0,1415.0,69.9276738607,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1205.11,1420.0,1420.0,70.1323426346,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1210.11,1425.0,1425.0,70.3371237741,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1215.11,1430.0,1430.0,70.5420110602,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1220.11,1435.0,1435.0,70.7469979505,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1225.11,1440.0,1440.0,70.9520775643,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1230.11,1445.0,1445.0,71.1572426657,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1235.11,1450.0,1450.0,71.362485648,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1240.11,1455.0,1455.0,71.5677985167,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1245.11,1460.0,1460.0,71.7731728726,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1250.11,1465.0,1465.0,71.9785998946,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1255.11,1470.0,1470.0,72.1840703223,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1260.11,1475.0,1475.0,72.3895744385,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1265.11,1480.0,1480.0,72.5951020521,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1270.11,1485.0,1485.0,72.8006424804,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1275.11,1490.0,1490.0,73.0061845328,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1280.11,1495.0,1495.0,73.211716494,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1285.11,1500.0,1500.0,73.4172159598,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1290.11,1505.0,1505.0,73.622690191,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1295.11,1510.0,1510.0,73.8281158802,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1300.11,1515.0,1515.0,74.0334790684,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1305.11,1520.0,1520.0,74.2387652062,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1310.11,1525.0,1525.0,74.4439591468,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1315.11,1530.0,1530.0,74.6490451407,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1320.11,1535.0,1535.0,74.8540068347,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1325.11,1540.0,1540.0,75.0588272739,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1330.11,1545.0,1545.0,75.2634889089,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1335.11,1550.0,1550.0,75.467973607,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1340.11,1555.0,1555.0,75.6722626701,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1345.11,1560.0,1560.0,75.8763368581,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1350.11,1565.0,1565.0,76.0801764202,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1355.11,1570.0,1570.0,76.2837611325,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1360.11,1575.0,1575.0,76.4870703455,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1365.11,1580.0,1580.0,76.6900830387,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1370.11,1585.0,1585.0,76.8927778861,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1375.11,1590.0,1590.0,77.0951333303,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1380.11,1595.0,1595.0,77.2971276668,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1385.11,1600.0,1600.0,77.4987391382,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1390.11,1605.0,1605.0,77.6999460384,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1395.11,1610.0,1610.0,77.9007268254,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1400.11,1615.0,1615.0,78.1010602432,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1405.11,1620.0,1620.0,78.3009254513,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1410.11,1625.0,1625.0,78.5003021593,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1415.11,1630.0,1630.0,78.6991707674,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1420.11,1635.0,1635.0,78.897512508,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1425.11,1640.0,1640.0,79.0953095884,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1430.11,1645.0,1645.0,79.2925453301,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1435.11,1650.0,1650.0,79.4892043042,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1440.11,1655.0,1655.0,79.6852724578,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1445.11,1660.0,1660.0,79.8807372306,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1450.11,1665.0,1665.0,80.0755876569,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1455.11,1670.0,1670.0,80.2698144535,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1460.11,1675.0,1675.0,80.4634100879,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1465.11,1680.0,1680.0,80.6563688272,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1470.11,1685.0,1685.0,80.8486867665,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1475.11,1690.0,1690.0,81.0403618348,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1480.11,1695.0,1695.0,81.2313937789,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1485.11,1700.0,1700.0,81.4217841264,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1490.11,1705.0,1705.0,81.6115361275,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1495.11,1710.0,1710.0,81.8006546782,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1500.11,1715.0,1715.0,81.9891462266,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1505.11,1720.0,1720.0,82.1770186642,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1510.11,1725.0,1725.0,82.3642812057,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1515.11,1730.0,1730.0,82.5509442586,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1520.11,1735.0,1735.0,82.7370192879,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1525.11,1740.0,1740.0,82.9225186752,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1530.11,1745.0,1745.0,83.1074555783,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1535.11,1750.0,1750.0,83.291843791,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1540.11,1755.0,1755.0,83.4756976074,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1545.11,1760.0,1760.0,83.6590316905,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1550.11,1765.0,1765.0,83.8418609482,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1555.11,1770.0,1770.0,84.0242004174,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1560.11,1775.0,1775.0,84.2060651568,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1565.11,1780.0,1780.0,84.3874701493,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1570.11,1785.0,1785.0,84.5684302141,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1575.11,1790.0,1790.0,84.7489599288,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1580.11,1795.0,1795.0,84.9290735614,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1585.11,1800.0,1800.0,85.1087850116,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1590.11,1805.0,1805.0,85.2881077611,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1595.11,1810.0,1810.0,85.4670548326,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1600.11,1815.0,1815.0,85.6456387563,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1605.11,1820.0,1820.0,85.8238715447,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1610.11,1825.0,1825.0,86.0017646725,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1615.11,1830.0,1830.0,86.1793290639,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1620.11,1835.0,1835.0,86.356575084,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1625.11,1840.0,1840.0,86.5335125359,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1630.11,1845.0,1845.0,86.7101506612,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1635.11,1850.0,1850.0,86.8864981439,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1640.11,1855.0,1855.0,87.0625631181,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1645.11,1860.0,1860.0,87.2383531772,IVANIC GRAD
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1650.11,1865.0,1865.0,87.4138753858,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1655.11,1870.0,1870.0,87.5891362933,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1660.11,1875.0,1875.0,87.7641419486,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1665.11,1880.0,1880.0,87.9389185181,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1670.11,1885.0,1885.0,88.1134305726,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1675.11,1890.0,1890.0,88.2877027052,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1680.11,1895.0,1895.0,88.4617391287,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1685.11,1900.0,1900.0,88.6355436402,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1690.11,1905.0,1905.0,88.8091196387,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1695.11,1910.0,1910.0,88.9824701428,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1700.11,1915.0,1915.0,89.1555978081,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1705.11,1920.0,1920.0,89.3285049444,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1710.11,1925.0,1925.0,89.5011935322,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1715.11,1930.0,1930.0,89.6736652395,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1720.11,1935.0,1935.0,89.8459214373,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1725.11,1940.0,1940.0,90.0179632153,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1730.11,1945.0,1945.0,90.1897913967,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1735.11,1950.0,1950.0,90.3614065526,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1740.11,1955.0,1955.0,90.5328090163,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1745.11,1960.0,1960.0,90.703998896,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1750.11,1965.0,1965.0,90.8749760881,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1755.11,1970.0,1970.0,91.0457402895,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1760.11,1975.0,1975.0,91.2162910093,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1765.11,1980.0,1980.0,91.38662758,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1770.11,1985.0,1985.0,91.5567491687,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1775.11,1990.0,1990.0,91.7266547868,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1780.11,1995.0,1995.0,91.8963433007,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1785.11,2000.0,2000.0,92.0658134403,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1790.11,2005.0,2005.0,92.2350638089,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1795.11,2010.0,2010.0,92.404092891,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1800.11,2015.0,2015.0,92.572899061,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1805.11,2020.0,2020.0,92.7414805908,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1810.11,2025.0,2025.0,92.9098356573,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1815.11,2030.0,2030.0,93.0779623494,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1820.11,2035.0,2035.0,93.2458333769,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1825.11,2040.0,2040.0,93.4134982964,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1830.11,2045.0,2045.0,93.5809286009,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1835.11,2050.0,2050.0,93.7481220945,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1840.11,2055.0,2055.0,93.9150765239,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1845.11,2060.0,2060.0,94.081789584,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1850.11,2065.0,2065.0,94.248258923,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1855.11,2070.0,2070.0,94.4144821475,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1860.11,2075.0,2075.0,94.5804568267,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1865.11,2080.0,2080.0,94.7461804974,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1870.11,2085.0,2085.0,94.9116506681,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1875.11,2090.0,2090.0,95.076864823,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1880.11,2095.0,2095.0,95.2418013489,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1885.11,2100.0,2100.0,95.4064950363,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1890.11,2105.0,2105.0,95.570925017,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1895.11,2110.0,2110.0,95.7350887155,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1900.11,2115.0,2115.0,95.8989835503,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1905.11,2120.0,2120.0,96.0626069376,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1910.11,2125.0,2125.0,96.2259562947,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1915.11,2130.0,2130.0,96.3890290428,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1920.11,2135.0,2135.0,96.5518226103,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1925.11,2140.0,2140.0,96.7143344356,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1930.11,2145.0,2145.0,96.8765619705,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1935.11,2150.0,2150.0,97.0385026823,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1940.11,2155.0,2155.0,97.2001540574,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1945.11,2160.0,2160.0,97.3615136035,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1950.11,2165.0,2165.0,97.5225788527,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1955.11,2170.0,2170.0,97.683347364,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1960.11,2175.0,2175.0,97.8438167258,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1965.11,2180.0,2180.0,98.0039845591,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1970.11,2185.0,2185.0,98.1638485195,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1975.11,2190.0,2190.0,98.3234062998,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1980.11,2195.0,2195.0,98.4826556332,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1985.11,2200.0,2200.0,98.641594295,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1990.11,2205.0,2205.0,98.800220106,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1995.11,2210.0,2210.0,98.9585309342,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-2000.11,2215.0,2215.0,99.1165246978,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-2005.11,2220.0,2220.0,99.2741993678,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-2010.11,2225.0,2225.0,99.4315529699,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-2015.11,2230.0,2230.0,99.5885835879,MOSLAVACKA GORA
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-2020.11,2235.0,2235.0,99.7452893653,MOSLAVACKA GORA
