holeid,x,y,z,MD,TVD,TEMP,GM
VIROVITICA-3ALFA,686218.75,5073539.22,-1116.85,1300.0,1300.0,71.0267589522,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1121.85,1305.0,1305.0,71.1999355955,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1126.85,1310.0,1310.0,71.3746178022,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1131.85,1315.0,1315.0,71.5508657358,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1136.85,1320.0,1320.0,71.7287421749,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1141.85,1325.0,1325.0,71.9083124755,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1146.85,1330.0,1330.0,72.0896445013,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1151.85,1335.0,1335.0,72.2728085171,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1156.85,1340.0,1340.0,72.4578770394,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1161.85,1345.0,1345.0,72.6449246372,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1166.85,1350.0,1350.0,72.8340276775,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1171.85,1355.0,1355.0,73.025264008,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1176.85,1360.0,1360.0,73.2187125699,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1181.85,1365.0,1365.0,73.4144529355,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1186.85,1370.0,1370.0,73.6125647622,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1191.85,1375.0,1375.0,73.8131271603,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1196.85,1380.0,1380.0,74.0162179679,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1201.85,1385.0,1385.0,74.2219129327,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1206.85,1390.0,1390.0,74.4302847992,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1211.85,1395.0,1395.0,74.6414023051,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1216.85,1400.0,1400.0,74.8553290931,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1221.85,1405.0,1405.0,75.0721225487,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1226.85,1410.0,1410.0,75.2918325791,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1231.85,1415.0,1415.0,75.5145003539,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1236.85,1420.0,1420.0,75.7401570337,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1241.85,1425.0,1425.0,75.9688225171,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1246.85,1430.0,1430.0,76.2005042444,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1251.85,1435.0,1435.0,76.4351960975,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1256.85,1440.0,1440.0,76.6728774424,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1261.85,1445.0,1445.0,76.9135123605,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1266.85,1450.0,1450.0,77.1570491157,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1271.85,1455.0,1455.0,77.4034199035,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1276.85,1460.0,1460.0,77.6525409214,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1281.85,1465.0,1465.0,77.9043127939,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1286.85,1470.0,1470.0,78.1586213739,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1291.85,1475.0,1475.0,78.4153389321,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1296.85,1480.0,1480.0,78.6743257275,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1301.85,1485.0,1485.0,78.9354319407,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1306.85,1490.0,1490.0,79.1984999313,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1311.85,1495.0,1495.0,79.4633667705,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1316.85,1500.0,1500.0,79.729866982,KLOSTAR IVANIC
VIROVITICA-3ALFA,686218.75,5073539.22,-1321.85,1505.0,1505.0,79.9978354173,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1326.85,1510.0,1510.0,80.2671101853,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1331.85,1515.0,1515.0,80.537535552,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1336.85,1520.0,1520.0,80.8089647313,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1341.85,1525.0,1525.0,81.0812624932,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1346.85,1530.0,1530.0,81.3543075273,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1351.85,1535.0,1535.0,81.627994513,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1356.85,1540.0,1540.0,81.9022358625,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1361.85,1545.0,1545.0,82.1769631179,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1366.85,1550.0,1550.0,82.4521279997,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1371.85,1555.0,1555.0,82.7277031139,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1376.85,1560.0,1560.0,83.0036823359,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1381.85,1565.0,1565.0,83.2800808962,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1386.85,1570.0,1570.0,83.5569351919,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1391.85,1575.0,1575.0,83.8343023511,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1396.85,1580.0,1580.0,84.1122595717,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1401.85,1585.0,1585.0,84.3909032505,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1406.85,1590.0,1590.0,84.6703479133,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1411.85,1595.0,1595.0,84.9507249506,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1416.85,1600.0,1600.0,85.2321151304,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1421.85,1605.0,1605.0,85.5148100716,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1426.85,1610.0,1610.0,85.7989171329,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1431.85,1615.0,1615.0,86.0846185409,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1436.85,1620.0,1620.0,86.3721040349,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1441.85,1625.0,1625.0,86.6615683616,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1446.85,1630.0,1630.0,86.9532085581,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1451.85,1635.0,1635.0,87.2472210384,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1456.85,1640.0,1640.0,87.5437984991,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1461.85,1645.0,1645.0,87.8431266738,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1466.85,1650.0,1650.0,88.1453809713,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1471.85,1655.0,1655.0,88.4507230474,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1476.85,1660.0,1660.0,88.7592973674,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1481.85,1665.0,1665.0,89.0712278319,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1486.85,1670.0,1670.0,89.3866145484,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1491.85,1675.0,1675.0,89.7055308421,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1496.85,1680.0,1680.0,90.0280206081,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1501.85,1685.0,1685.0,90.354096109,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1506.85,1690.0,1690.0,90.6837363232,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1511.85,1695.0,1695.0,91.0168859374,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1516.85,1700.0,1700.0,91.3534550661,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1521.85,1705.0,1705.0,91.6933197547,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1526.85,1710.0,1710.0,92.0363232972,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1531.85,1715.0,1715.0,92.3822783646,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1536.85,1720.0,1720.0,92.7309699044,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1541.85,1725.0,1725.0,93.0821587369,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1546.85,1730.0,1730.0,93.4355857395,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1551.85,1735.0,1735.0,93.7909764833,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1556.85,1740.0,1740.0,94.1480461658,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1561.85,1745.0,1745.0,94.5065046748,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1566.85,1750.0,1750.0,94.866061615,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1571.85,1755.0,1755.0,95.2264311414,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1576.85,1760.0,1760.0,95.5873364581,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1581.85,1765.0,1765.0,95.948581899,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1586.85,1770.0,1770.0,96.3097822578,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1591.85,1775.0,1775.0,96.6707801023,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1596.85,1780.0,1780.0,97.0313697225,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1601.85,1785.0,1785.0,97.3913689353,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1606.85,1790.0,1790.0,97.7506201819,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1611.85,1795.0,1795.0,98.1089910755,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1616.85,1800.0,1800.0,98.4663744551,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1621.85,1805.0,1805.0,98.822688003,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1626.85,1810.0,1810.0,99.1778734899,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1631.85,1815.0,1815.0,99.5318957036,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1636.85,1820.0,1820.0,99.8847411148,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1641.85,1825.0,1825.0,100.236416323,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1646.85,1830.0,1830.0,100.586946318,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1651.85,1835.0,1835.0,100.936372585,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1656.85,1840.0,1840.0,101.284751072,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1661.85,1845.0,1845.0,101.632150033,IVANIC GRAD
VIROVITICA-3ALFA,686218.75,5073539.22,-1666.85,1850.0,1850.0,101.978647754,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1671.85,1855.0,1855.0,102.324330172,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1676.85,1860.0,1860.0,102.669288401,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1681.85,1865.0,1865.0,103.013616156,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1686.85,1870.0,1870.0,103.357407116,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1691.85,1875.0,1875.0,103.700752223,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1696.85,1880.0,1880.0,104.043736963,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1701.85,1885.0,1885.0,104.386438658,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1706.85,1890.0,1890.0,104.728923817,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1711.85,1895.0,1895.0,105.071245608,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1716.85,1900.0,1900.0,105.413441513,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1721.85,1905.0,1905.0,105.755531223,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1726.85,1910.0,1910.0,106.097514885,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1731.85,1915.0,1915.0,106.439371726,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1736.85,1920.0,1920.0,106.78105917,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1741.85,1925.0,1925.0,107.122512482,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1746.85,1930.0,1930.0,107.463644992,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1751.85,1935.0,1935.0,107.804348931,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1756.85,1940.0,1940.0,108.144496879,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1761.85,1945.0,1945.0,108.483943805,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1766.85,1950.0,1950.0,108.822529647,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1771.85,1955.0,1955.0,109.160082359,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1776.85,1960.0,1960.0,109.496421334,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1781.85,1965.0,1965.0,109.831361067,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1786.85,1970.0,1970.0,110.164714954,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1791.85,1975.0,1975.0,110.496299071,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1796.85,1980.0,1980.0,110.825935818,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1801.85,1985.0,1985.0,111.1534573,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1806.85,1990.0,1990.0,111.478708349,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1811.85,1995.0,1995.0,111.801549105,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1816.85,2000.0,2000.0,112.12185709,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1821.85,2005.0,2005.0,112.439528774,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1826.85,2010.0,2010.0,112.754480593,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1831.85,2015.0,2015.0,113.066649475,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1836.85,2020.0,2020.0,113.375992877,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1841.85,2025.0,2025.0,113.682488419,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1846.85,2030.0,2030.0,113.98613314,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1851.85,2035.0,2035.0,114.28695008,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1856.85,2040.0,2040.0,114.584956623,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1861.85,2045.0,2045.0,114.880208472,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1866.85,2050.0,2050.0,115.172768039,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1871.85,2055.0,2055.0,115.46271028,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1876.85,2060.0,2060.0,115.750121071,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1881.85,2065.0,2065.0,116.035095594,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1886.85,2070.0,2070.0,116.317736763,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1891.85,2075.0,2075.0,116.598153726,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1896.85,2080.0,2080.0,116.876460444,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1901.85,2085.0,2085.0,117.152774371,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1906.85,2090.0,2090.0,117.427215247,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1911.85,2095.0,2095.0,117.699904002,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1916.85,2100.0,2100.0,117.970961788,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1921.85,2105.0,2105.0,118.240509132,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1926.85,2110.0,2110.0,118.508665209,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1931.85,2115.0,2115.0,118.77554723,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1936.85,2120.0,2120.0,119.041269939,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1941.85,2125.0,2125.0,119.3059452,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1946.85,2130.0,2130.0,119.569681656,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1951.85,2135.0,2135.0,119.832584442,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1956.85,2140.0,2140.0,120.094754926,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1961.85,2145.0,2145.0,120.356290448,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1966.85,2150.0,2150.0,120.617284026,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1971.85,2155.0,2155.0,120.877824007,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1976.85,2160.0,2160.0,121.137993624,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1981.85,2165.0,2165.0,121.397870437,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1986.85,2170.0,2170.0,121.657525628,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1991.85,2175.0,2175.0,121.917023135,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-1996.85,2180.0,2180.0,122.176418602,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2001.85,2185.0,2185.0,122.435758143,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2006.85,2190.0,2190.0,122.695073459,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2011.85,2195.0,2195.0,122.954394545,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2016.85,2200.0,2200.0,123.213725708,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2021.85,2205.0,2205.0,123.473058998,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2026.85,2210.0,2210.0,123.732368273,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2031.85,2215.0,2215.0,123.991607204,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2036.85,2220.0,2220.0,124.250707327,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2041.85,2225.0,2225.0,124.509576228,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2046.85,2230.0,2230.0,124.76809596,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2051.85,2235.0,2235.0,125.026121785,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2056.85,2240.0,2240.0,125.283481336,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2061.85,2245.0,2245.0,125.539974321,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2066.85,2250.0,2250.0,125.795372825,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2071.85,2255.0,2255.0,126.049422307,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2076.85,2260.0,2260.0,126.301843322,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2081.85,2265.0,2265.0,126.552333991,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2086.85,2270.0,2270.0,126.800573217,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2091.85,2275.0,2275.0,127.046224565,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2096.85,2280.0,2280.0,127.288940755,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2101.85,2285.0,2285.0,127.528368627,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2106.85,2290.0,2290.0,127.764154428,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2111.85,2295.0,2295.0,127.995949276,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2116.85,2300.0,2300.0,128.223465482,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2121.85,2305.0,2305.0,128.446279799,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2126.85,2310.0,2310.0,128.66413898,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2131.85,2315.0,2315.0,128.87676522,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2136.85,2320.0,2320.0,129.083909221,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2141.85,2325.0,2325.0,129.28535319,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2146.85,2330.0,2330.0,129.480913035,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2151.85,2335.0,2335.0,129.670439758,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2156.85,2340.0,2340.0,129.853820056,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2161.85,2345.0,2345.0,130.030976172,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2166.85,2350.0,2350.0,130.201865062,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2171.85,2355.0,2355.0,130.36647698,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2176.85,2360.0,2360.0,130.524833559,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2181.85,2365.0,2365.0,130.676985513,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2186.85,2370.0,2370.0,130.823010047,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2191.85,2375.0,2375.0,130.963008094,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2196.85,2380.0,2380.0,131.097101447,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2201.85,2385.0,2385.0,131.225429892,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2206.85,2390.0,2390.0,131.348148379,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2211.85,2395.0,2395.0,131.465424319,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2216.85,2400.0,2400.0,131.577435026,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2221.85,2405.0,2405.0,131.684365338,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2226.85,2410.0,2410.0,131.786419206,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2231.85,2415.0,2415.0,131.883762155,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2236.85,2420.0,2420.0,131.97660374,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2241.85,2425.0,2425.0,132.065139324,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2246.85,2430.0,2430.0,132.149563068,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2251.85,2435.0,2435.0,132.230066808,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2256.85,2440.0,2440.0,132.306839102,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2261.85,2445.0,2445.0,132.380064458,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2266.85,2450.0,2450.0,132.449922695,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2271.85,2455.0,2455.0,132.516588453,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2276.85,2460.0,2460.0,132.580230816,MOSLAVACKA GORA
VIROVITICA-3ALFA,686218.75,5073539.22,-2281.85,2465.0,2465.0,132.64101304,MOSLAVACKA GORA
