holeid,x,y,z,MD,TVD,TEMP,GM
LONCCARICA-1,680935.09,5070578.64,-1137.98,1355.0,1355.0,73.7578852769,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1142.98,1360.0,1360.0,74.0563949758,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1147.98,1365.0,1365.0,74.3550354423,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1152.98,1370.0,1370.0,74.5811601148,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1157.98,1375.0,1375.0,74.8074105835,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1162.98,1380.0,1380.0,75.1235553056,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1167.98,1385.0,1385.0,75.4398206991,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1172.98,1390.0,1390.0,75.6759030477,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1177.98,1395.0,1395.0,75.9121007878,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1182.98,1400.0,1400.0,76.1102583404,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1187.98,1405.0,1405.0,76.3085258485,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1192.98,1410.0,1410.0,76.5585586829,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1197.98,1415.0,1415.0,76.8086958801,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1202.98,1420.0,1420.0,77.2806765747,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1207.98,1425.0,1425.0,77.7527558815,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1212.98,1430.0,1430.0,78.0356145149,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1217.98,1435.0,1435.0,78.3185658518,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1222.98,1440.0,1440.0,78.7700400031,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1227.98,1445.0,1445.0,79.2216007902,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1232.98,1450.0,1450.0,79.4642880385,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1237.98,1455.0,1455.0,79.7070556959,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1242.98,1460.0,1460.0,80.1352636207,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1247.98,1465.0,1465.0,80.5635455684,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1252.98,1470.0,1470.0,80.7689967489,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1257.98,1475.0,1475.0,80.974515407,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1262.98,1480.0,1480.0,81.2610874226,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1267.98,1485.0,1485.0,81.5477202115,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1272.98,1490.0,1490.0,82.1999531412,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1277.98,1495.0,1495.0,82.8522399815,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1282.98,1500.0,1500.0,83.053807608,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1287.98,1505.0,1505.0,83.2554221242,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1292.98,1510.0,1510.0,83.4570799603,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1297.98,1515.0,1515.0,83.6587775078,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1302.98,1520.0,1520.0,83.8605111187,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1307.98,1525.0,1525.0,84.0622771064,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1312.98,1530.0,1530.0,84.2640717452,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1317.98,1535.0,1535.0,84.4658912709,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1322.98,1540.0,1540.0,84.6677318809,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1327.98,1545.0,1545.0,84.8695897343,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1332.98,1550.0,1550.0,85.0714609522,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1337.98,1555.0,1555.0,85.2733416176,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1342.98,1560.0,1560.0,85.4752277761,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1347.98,1565.0,1565.0,85.677115436,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1352.98,1570.0,1570.0,85.8790005682,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1357.98,1575.0,1575.0,86.0808791071,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1362.98,1580.0,1580.0,86.2827469501,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1367.98,1585.0,1585.0,86.4845999587,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1372.98,1590.0,1590.0,86.6864339583,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1377.98,1595.0,1595.0,86.8882447386,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1382.98,1600.0,1600.0,87.0900280539,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1387.98,1605.0,1605.0,87.2917796238,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1392.98,1610.0,1610.0,87.4934951332,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1397.98,1615.0,1615.0,87.6951702326,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1402.98,1620.0,1620.0,87.8968005388,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1407.98,1625.0,1625.0,88.0983816352,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1412.98,1630.0,1630.0,88.2999090722,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1417.98,1635.0,1635.0,88.5013783674,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1422.98,1640.0,1640.0,88.7027850064,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1427.98,1645.0,1645.0,88.9041244432,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1432.98,1650.0,1650.0,89.1053921005,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1437.98,1655.0,1655.0,89.3065833702,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1442.98,1660.0,1660.0,89.507693614,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1447.98,1665.0,1665.0,89.7087181639,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1452.98,1670.0,1670.0,89.9096523226,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1457.98,1675.0,1675.0,90.1104913643,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1462.98,1680.0,1680.0,90.3112305349,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1467.98,1685.0,1685.0,90.5118650528,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1472.98,1690.0,1690.0,90.7123901095,IVANIC GRAD
LONCCARICA-1,680935.09,5070578.64,-1477.98,1695.0,1695.0,90.91280087,MOSLAVACKA GORA
LONCCARICA-1,680935.09,5070578.64,-1482.98,1700.0,1700.0,91.1130924735,MOSLAVACKA GORA
LONCCARICA-1,680935.09,5070578.64,-1487.98,1705.0,1705.0,91.3132600341,MOSLAVACKA GORA
LONCCARICA-1,680935.09,5070578.64,-1492.98,1710.0,1710.0,91.5132986413,MOSLAVACKA GORA
LONCCARICA-1,680935.09,5070578.64,-1497.98,1715.0,1715.0,91.7132033606,MOSLAVACKA GORA
LONCCARICA-1,680935.09,5070578.64,-1502.98,1720.0,1720.0,91.9129692343,MOSLAVACKA GORA
LONCCARICA-1,680935.09,5070578.64,-1507.98,1725.0,1725.0,92.1125912822,MOSLAVACKA GORA
LONCCARICA-1,680935.09,5070578.64,-1512.98,1730.0,1730.0,92.3120645019,MOSLAVACKA GORA
LONCCARICA-1,680935.09,5070578.64,-1517.98,1735.0,1735.0,92.51138387,MOSLAVACKA GORA
LONCCARICA-1,680935.09,5070578.64,-1522.98,1740.0,1740.0,92.7105443424,MOSLAVACKA GORA
LONCCARICA-1,680935.09,5070578.64,-1527.98,1745.0,1745.0,92.9095408552,MOSLAVACKA GORA
LONCCARICA-1,680935.09,5070578.64,-1532.98,1750.0,1750.0,93.1083683255,MOSLAVACKA GORA
LONCCARICA-1,680935.09,5070578.64,-1537.98,1755.0,1755.0,93.3070216517,MOSLAVACKA GORA
LONCCARICA-1,680935.09,5070578.64,-1542.98,1760.0,1760.0,93.505495715,MOSLAVACKA GORA
LONCCARICA-1,680935.09,5070578.64,-1547.98,1765.0,1765.0,93.7037865905,MOSLAVACKA GORA
