holeid,x,y,z,MD,TVD,PERM,POR,GM_lthology
LONCCARICA-1_planed,680935.09,5070578.64,-902.98,1120.0,1120.0,15.6287896461,12.404279357,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-907.98,1125.0,1125.0,15.6164572737,12.3959142091,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-912.98,1130.0,1130.0,15.6041287664,12.3875539558,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-917.98,1135.0,1135.0,15.5918041401,12.3791986085,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-922.98,1140.0,1140.0,15.5794834111,12.3708481785,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-927.98,1145.0,1145.0,15.5671665955,12.3625026768,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-932.98,1150.0,1150.0,15.5548537092,12.3541621146,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-937.98,1155.0,1155.0,15.5425447685,12.3458265032,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-942.98,1160.0,1160.0,15.5302397892,12.3374958537,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-947.98,1165.0,1165.0,15.5179387874,12.3291701771,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-952.98,1170.0,1170.0,15.5056417792,12.3208494846,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-957.98,1175.0,1175.0,15.4933487804,12.3125337872,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-962.98,1180.0,1180.0,15.4810598071,12.3042230959,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-967.98,1185.0,1185.0,15.4687748751,12.2959174218,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-972.98,1190.0,1190.0,15.4564940005,12.2876167759,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-977.98,1195.0,1195.0,15.444217199,12.2793211692,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-982.98,1200.0,1200.0,15.4319444867,12.2710306126,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-987.98,1205.0,1205.0,15.4196758793,12.262745117,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-992.98,1210.0,1210.0,15.4074113927,12.2544646933,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-997.98,1215.0,1215.0,15.3951510427,12.2461893525,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1002.98,1220.0,1220.0,15.3828948451,12.2379191053,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1007.98,1225.0,1225.0,15.3706428158,12.2296539627,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1012.98,1230.0,1230.0,15.3583949704,12.2213939354,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1017.98,1235.0,1235.0,15.3461513246,12.2131390342,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1022.98,1240.0,1240.0,15.3339118944,12.2048892699,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1027.99,1245.0,1245.01,15.3216766952,12.1966446533,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1032.99,1250.0,1250.01,15.3094457429,12.188405195,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1037.99,1255.0,1255.01,15.297219053,12.1801709057,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1042.99,1260.0,1260.01,15.2849966412,12.1719417962,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1047.99,1265.0,1265.01,15.2727785232,12.1637178771,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1052.99,1270.0,1270.01,15.2605647145,12.1554991589,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1057.99,1275.0,1275.01,15.2483552307,12.1472856524,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1062.99,1280.0,1280.01,15.2361500873,12.139077368,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1067.99,1285.0,1285.01,15.2239492999,12.1308743163,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1072.99,1290.0,1290.01,15.2117528841,12.1226765079,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1077.99,1295.0,1295.01,15.1995608552,12.1144839532,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1082.99,1300.0,1300.01,15.1873732288,12.1062966628,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1087.99,1305.0,1305.01,15.1751900203,12.098114647,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1092.99,1310.0,1310.01,15.1630112451,12.0899379164,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1097.99,1315.0,1315.01,15.1508369187,12.0817664812,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1102.99,1320.0,1320.01,15.1386670564,12.073600352,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1107.99,1325.0,1325.01,15.1265016736,12.065439539,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1112.99,1330.0,1330.01,15.1143407856,12.0572840526,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1117.99,1335.0,1335.01,15.1021844078,12.0491339031,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1122.99,1340.0,1340.01,15.0900325553,12.0409891008,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1127.99,1345.0,1345.01,15.0778852436,12.0328496558,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1132.99,1350.0,1350.01,15.0657424878,12.0247155785,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1137.99,1355.0,1355.01,15.0536043032,12.0165868791,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1142.99,1360.0,1360.01,15.0414707049,12.0084635677,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1147.99,1365.0,1365.01,15.0293417082,12.0003456545,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1152.99,1370.0,1370.01,15.0172173282,11.9922331496,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1157.99,1375.0,1375.01,15.0050975801,11.9841260631,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1162.99,1380.0,1380.01,14.9929824788,11.9760244051,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1167.99,1385.0,1385.01,14.9808720397,11.9679281857,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1172.99,1390.0,1390.01,14.9687662776,11.9598374148,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1177.99,1395.0,1395.01,14.9566652076,11.9517521025,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1182.99,1400.0,1400.01,14.9445688448,11.9436722587,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1187.99,1405.0,1405.01,14.9324772041,11.9355978933,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1192.99,1410.0,1410.01,14.9203903005,11.9275290164,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1197.99,1415.0,1415.01,14.908308149,11.9194656378,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1202.99,1420.0,1420.01,14.8962307644,11.9114077673,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1207.99,1425.0,1425.01,14.8841581617,11.9033554149,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1212.99,1430.0,1430.01,14.8720903557,11.8953085902,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1217.99,1435.0,1435.01,14.8600273613,11.8872673032,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1222.99,1440.0,1440.01,14.8479691933,11.8792315635,Marls and Sandstones
LONCCARICA-1_planed,680935.09,5070578.64,-1227.99,1445.0,1445.01,14.8359158665,11.8712013809,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1232.99,1450.0,1450.01,14.8238673956,11.8631767652,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1237.99,1455.0,1455.01,14.8118237955,11.8551577259,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1242.99,1460.0,1460.01,14.7997850808,11.8471442728,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1247.99,1465.0,1465.01,14.7877512662,11.8391364154,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1252.99,1470.0,1470.01,14.7757223664,11.8311341634,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1257.99,1475.0,1475.01,14.763698396,11.8231375263,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1262.99,1480.0,1480.01,14.7516793698,11.8151465138,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1267.99,1485.0,1485.01,14.7396653021,11.8071611352,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1272.99,1490.0,1490.01,14.7276562078,11.7991814001,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1277.99,1495.0,1495.01,14.7156521012,11.791207318,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1282.99,1500.0,1500.01,14.7036529969,11.7832388983,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1287.99,1505.0,1505.01,14.6916589094,11.7752761504,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1292.99,1510.0,1510.01,14.6796698531,11.7673190837,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1297.99,1515.0,1515.01,14.6676858425,11.7593677075,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1302.99,1520.0,1520.01,14.6557068921,11.7514220312,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1307.99,1525.0,1525.01,14.6437330161,11.743482064,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1312.98,1530.0,1530.0,14.6317642291,11.7355478153,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1317.98,1535.0,1535.0,14.6198005452,11.7276192943,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1322.98,1540.0,1540.0,14.6078419788,11.7196965101,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1327.98,1545.0,1545.0,14.5958885442,11.711779472,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1332.98,1550.0,1550.0,14.5839402557,11.7038681892,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1337.98,1555.0,1555.0,14.5719971274,11.6959626707,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1342.98,1560.0,1560.0,14.5600591737,11.6880629257,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1347.98,1565.0,1565.0,14.5481264085,11.6801689632,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1352.98,1570.0,1570.0,14.5361988462,11.6722807922,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1357.98,1575.0,1575.0,14.5242765008,11.6643984219,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1362.98,1580.0,1580.0,14.5123593865,11.6565218612,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1367.98,1585.0,1585.0,14.5004475172,11.648651119,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1372.98,1590.0,1590.0,14.488540907,11.6407862043,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1377.98,1595.0,1595.0,14.47663957,11.6329271259,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1382.98,1600.0,1600.0,14.4647435201,11.6250738928,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1387.98,1605.0,1605.0,14.4528527713,11.6172265138,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1392.98,1610.0,1610.0,14.4409673375,11.6093849977,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1397.98,1615.0,1615.0,14.4290872326,11.6015493532,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1402.98,1620.0,1620.0,14.4172124705,11.5937195893,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1407.98,1625.0,1625.0,14.405343065,11.5858957145,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1412.98,1630.0,1630.0,14.3934790299,11.5780777375,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1417.98,1635.0,1635.0,14.3816203791,11.5702656671,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1422.98,1640.0,1640.0,14.3697671263,11.5624595119,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1427.98,1645.0,1645.0,14.3579192852,11.5546592805,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1432.98,1650.0,1650.0,14.3460768695,11.5468649815,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1437.98,1655.0,1655.0,14.334239893,11.5390766234,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1442.98,1660.0,1660.0,14.3224083691,11.5312942147,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1447.98,1665.0,1665.0,14.3105823117,11.523517764,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1452.98,1670.0,1670.0,14.2987617342,11.5157472797,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1457.98,1675.0,1675.0,14.2869466502,11.5079827703,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1462.98,1680.0,1680.0,14.2751370732,11.5002242441,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1467.98,1685.0,1685.0,14.2633330168,11.4924717095,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1472.98,1690.0,1690.0,14.2515344944,11.4847251749,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1477.98,1695.0,1695.0,14.2397415195,11.4769846485,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1482.98,1700.0,1700.0,14.2279541055,11.4692501387,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1487.98,1705.0,1705.0,14.2161722657,11.4615216538,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1492.98,1710.0,1710.0,14.2043960135,11.4537992018,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1497.98,1715.0,1715.0,14.1926253622,11.4460827912,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1502.98,1720.0,1720.0,14.1808603252,11.4383724299,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1507.98,1725.0,1725.0,14.1691009157,11.4306681261,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1512.98,1730.0,1730.0,14.1573471469,11.422969888,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1517.98,1735.0,1735.0,14.145599032,11.4152777236,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1522.98,1740.0,1740.0,14.1338565843,11.407591641,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1527.98,1745.0,1745.0,14.1221198168,11.3999116482,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1532.98,1750.0,1750.0,14.1103887427,11.3922377531,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1537.98,1755.0,1755.0,14.0986633751,11.3845699637,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1542.98,1760.0,1760.0,14.0869437269,11.3769082879,Argillites and Marls (Clay-rich) 2
LONCCARICA-1_planed,680935.09,5070578.64,-1546.98,1764.0,1764.0,14.0775721352,11.3707833544,Argillites and Marls (Clay-rich) 2
