holeid,x,y,z,MD,TVD,PERM,POR,GM_lthology
REZOVACCKE-2_planed,688872.79,5073318.89,-785.12,1000.0,1000.0,14.9788052595,24.4600739107,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-790.12,1005.0,1005.0,14.8460764966,24.400835492,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-795.12,1010.0,1010.0,14.7136675397,24.3418327129,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-800.12,1015.0,1015.0,14.5815850697,24.283069845,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-805.12,1020.0,1020.0,14.4498356183,24.2245510735,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-810.12,1025.0,1025.0,14.3184255683,24.1662804964,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-815.12,1030.0,1030.0,14.1873611527,24.1082621237,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-820.12,1035.0,1035.0,14.0566484548,24.0504998762,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-825.12,1040.0,1040.0,13.9262934079,23.9929975847,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-830.12,1045.0,1045.0,13.7963017955,23.9357589891,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-835.12,1050.0,1050.0,13.6666792516,23.8787877379,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-840.12,1055.0,1055.0,13.5374312602,23.8220873871,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-845.12,1060.0,1060.0,13.4085631565,23.7656613997,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-850.12,1065.0,1065.0,13.2800801264,23.7095131451,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-855.12,1070.0,1070.0,13.1519872077,23.6536458985,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-860.12,1075.0,1075.0,13.0242892901,23.59806284,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-865.12,1080.0,1080.0,12.8969911162,23.5427670548,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-870.12,1085.0,1085.0,12.770097282,23.4877615322,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-875.12,1090.0,1090.0,12.6436122376,23.4330491652,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-880.12,1095.0,1095.0,12.5175402883,23.3786327505,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-885.12,1100.0,1100.0,12.3918855952,23.3245149878,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-890.12,1105.0,1105.0,12.2666521765,23.2706984797,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-895.12,1110.0,1110.0,12.1418439082,23.2171857316,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-900.12,1115.0,1115.0,12.0174645256,23.1639791511,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-905.12,1120.0,1120.0,11.893517624,23.1110810482,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-910.12,1125.0,1125.0,11.7700066602,23.0584936351,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-915.12,1130.0,1130.0,11.6469349537,23.006219026,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-920.12,1135.0,1135.0,11.5243056879,22.9542592372,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-925.12,1140.0,1140.0,11.4021219115,22.9026161872,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-930.12,1145.0,1145.0,11.2803865402,22.8512916962,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-935.12,1150.0,1150.0,11.1591023574,22.800287487,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-940.12,1155.0,1155.0,11.0382720165,22.7496051843,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-945.12,1160.0,1160.0,10.9178980417,22.6992463154,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-950.12,1165.0,1165.0,10.7979828302,22.6492123102,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-955.12,1170.0,1170.0,10.678528653,22.5995045012,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-960.12,1175.0,1175.0,10.5595377011,22.5501241242,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-965.12,1180.0,1180.0,10.4410119099,22.5010723182,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-970.12,1185.0,1185.0,10.322953228,22.4523501257,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-975.12,1190.0,1190.0,10.2053634396,22.4039584934,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-980.12,1195.0,1195.0,10.0882442114,22.3558982721,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-985.12,1200.0,1200.0,9.97159709395,22.3081702175,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-990.12,1205.0,1205.0,9.85542352389,22.2607749905,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-995.12,1210.0,1210.0,9.73972482523,22.2137131576,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1000.12,1215.0,1215.0,9.62450221129,22.1669851914,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1005.12,1220.0,1220.0,9.50975678637,22.1205914711,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1010.12,1225.0,1225.0,9.39548954759,22.0745322833,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1015.12,1230.0,1230.0,9.28170138654,22.0288078223,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1020.12,1235.0,1235.0,9.16839309113,21.9834181908,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1025.12,1240.0,1240.0,9.05556534732,21.9383634006,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1030.12,1245.0,1245.0,8.9432187409,21.8936433731,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1035.12,1250.0,1250.0,8.83135375923,21.8492579402,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1040.12,1255.0,1255.0,8.71997079308,21.8052068449,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1045.12,1260.0,1260.0,8.60907013831,21.7614897421,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1050.12,1265.0,1265.0,8.4986519977,21.7181061994,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1055.12,1270.0,1270.0,8.38871648268,21.6750556976,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1060.12,1275.0,1275.0,8.27926361512,21.6323376321,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1065.12,1280.0,1280.0,8.17029332902,21.5899513133,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1070.12,1285.0,1285.0,8.06180547232,21.5478959676,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1075.12,1290.0,1290.0,7.95379980859,21.5061707383,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1080.12,1295.0,1295.0,7.84627601881,21.4647746867,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1085.12,1300.0,1300.0,7.73923370302,21.4237067928,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1090.12,1305.0,1305.0,7.6326723821,21.3829659564,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1095.12,1310.0,1310.0,7.52659149943,21.3425509983,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1100.12,1315.0,1315.0,7.42099042259,21.3024606609,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1105.12,1320.0,1320.0,7.31586844506,21.2626936098,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1110.12,1325.0,1325.0,7.21122478785,21.2232484343,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1115.12,1330.0,1330.0,7.10705860119,21.1841236492,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1120.12,1335.0,1335.0,7.00336896618,21.1453176952,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1125.12,1340.0,1340.0,6.90015489639,21.1068289407,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1130.12,1345.0,1345.0,6.79741533951,21.0686556826,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1135.12,1350.0,1350.0,6.69514917893,21.0307961477,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1140.12,1355.0,1355.0,6.59335523537,20.9932484939,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1145.12,1360.0,1360.0,6.49203226844,20.9560108114,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1150.12,1365.0,1365.0,6.39117897818,20.9190811241,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1155.12,1370.0,1370.0,6.29079400669,20.8824573907,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1160.12,1375.0,1375.0,6.19087593958,20.8461375064,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1165.12,1380.0,1380.0,6.09142330756,20.810119304,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1170.12,1385.0,1385.0,5.99243458793,20.7744005553,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1175.12,1390.0,1390.0,5.89390820608,20.7389789725,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1180.12,1395.0,1395.0,5.79584253697,20.7038522099,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1185.12,1400.0,1400.0,5.6982359066,20.6690178649,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1190.12,1405.0,1405.0,5.60108659347,20.6344734798,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1195.12,1410.0,1410.0,5.50439283003,20.6002165434,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1200.12,1415.0,1415.0,5.40815280409,20.5662444922,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1205.12,1420.0,1420.0,5.31236466025,20.532554712,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1210.12,1425.0,1425.0,5.21702650127,20.4991445397,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1215.12,1430.0,1430.0,5.12213638949,20.4660112648,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1220.12,1435.0,1435.0,5.02769234819,20.4331521308,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1225.12,1440.0,1440.0,4.93369236291,20.4005643371,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1230.12,1445.0,1445.0,4.84013438287,20.3682450404,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1235.12,1450.0,1450.0,4.7470163222,20.3361913565,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1240.12,1455.0,1455.0,4.65433606134,20.3044003621,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1245.12,1460.0,1460.0,4.56209144827,20.2728690961,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1250.12,1465.0,1465.0,4.47028029986,20.2415945619,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1255.12,1470.0,1470.0,4.37890040307,20.2105737286,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1260.12,1475.0,1475.0,4.28794951626,20.1798035328,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1265.12,1480.0,1480.0,4.19742537044,20.1492808807,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1270.12,1485.0,1485.0,4.10732567049,20.1190026497,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1275.12,1490.0,1490.0,4.01764809667,20.0889656903,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1280.12,1495.0,1495.0,3.92854679624,20.0593086385,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1285.12,1500.0,1500.0,5.64060200159,21.661703825,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1290.12,1505.0,1505.0,7.35291550847,23.2641649585,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1295.12,1510.0,1510.0,7.04760554475,22.7653385165,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1300.12,1515.0,1515.0,6.74260378348,22.266710621,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1305.12,1520.0,1520.0,5.50491403768,21.7122916357,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1310.12,1525.0,1525.0,4.26774567911,21.1580898616,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1315.12,1530.0,1530.0,4.47815836496,20.5946160201,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1320.12,1535.0,1535.0,4.68908643639,20.0315420526,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1325.12,1540.0,1540.0,6.05205626886,21.6316335836,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1330.12,1545.0,1545.0,7.41530182112,23.2320081399,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1335.12,1550.0,1550.0,7.2658039389,25.4685847123,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1340.12,1555.0,1555.0,7.11662930836,27.7050350501,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1345.12,1560.0,1560.0,6.37757514788,26.1270736798,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1350.12,1565.0,1565.0,5.63891715169,24.5494210902,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1355.12,1570.0,1570.0,5.09818360138,24.7702655033,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1360.12,1575.0,1575.0,4.55789062333,24.9912791597,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1365.12,1580.0,1580.0,4.69176627178,24.812954394,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1370.12,1585.0,1585.0,4.8262796106,24.6349453842,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1375.12,1590.0,1590.0,7.90582692536,26.081895337,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1380.12,1595.0,1595.0,10.9855916495,27.5289754167,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1385.12,1600.0,1600.0,11.9631909805,28.2997977093,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1390.12,1605.0,1605.0,12.9406658207,29.0704429623,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1395.12,1610.0,1610.0,8.54290552642,25.9799873128,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1400.12,1615.0,1615.0,4.14631460098,22.8901702968,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1405.12,1620.0,1620.0,9.71260840552,25.7794276503,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1410.12,1625.0,1625.0,15.2784891594,28.6684914186,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1415.12,1630.0,1630.0,10.8301828347,26.8614882032,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1420.12,1635.0,1635.0,6.38253561332,25.0546953424,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1425.12,1640.0,1640.0,6.69814396245,24.5449317255,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1430.12,1645.0,1645.0,7.01398370091,24.0352266744,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1435.12,1650.0,1650.0,5.46963326564,22.4333216607,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1440.12,1655.0,1655.0,3.92573514365,20.8316856987,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1445.12,1660.0,1660.0,3.912179119,20.914915041,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1450.12,1665.0,1665.0,3.89914754004,20.9984927215,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1455.12,1670.0,1670.0,5.90114190368,23.4171614976,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1460.12,1675.0,1675.0,7.90347919649,25.8359134173,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1465.12,1680.0,1680.0,9.83272095087,27.5279429289,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1470.12,1685.0,1685.0,11.7618108548,29.2197631625,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1475.12,1690.0,1690.0,8.23115372313,27.2504198801,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1480.12,1695.0,1695.0,4.7010421665,25.2812297794,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1485.12,1700.0,1700.0,4.43576939328,24.2351180539,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1490.12,1705.0,1705.0,4.17091195792,23.1893038842,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1495.12,1710.0,1710.0,4.68939300487,24.243362079,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1500.12,1715.0,1715.0,5.20808872905,25.2972844322,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1505.12,1720.0,1720.0,4.55314251428,23.308231125,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1510.12,1725.0,1725.0,3.89857719008,21.3193776583,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1515.12,1730.0,1730.0,4.2718532898,20.8961068782,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1520.12,1735.0,1735.0,4.64582952458,20.4732675043,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1525.12,1740.0,1740.0,9.51381210367,23.7868966859,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1530.12,1745.0,1745.0,14.3814468079,27.1004120341,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1535.12,1750.0,1750.0,11.3249124387,27.670862116,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1540.12,1755.0,1755.0,8.26975336437,28.2415618437,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1545.12,1760.0,1760.0,18.6523138048,31.0748038107,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1550.12,1765.0,1765.0,29.0339524574,33.9077544255,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1555.12,1770.0,1770.0,23.9279532713,32.2299805079,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1560.12,1775.0,1775.0,18.8218744224,30.5520350089,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1565.12,1780.0,1780.0,11.4175641629,26.5948039549,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1570.12,1785.0,1785.0,4.0141674229,22.6380184674,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1575.12,1790.0,1790.0,4.2203988792,23.2810796425,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1580.12,1795.0,1795.0,4.42691087192,23.9238900393,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1585.12,1800.0,1800.0,3.82895092439,20.3750055052,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1590.12,1805.0,1805.0,3.23123807822,16.8260979413,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1595.12,1810.0,1810.0,2.49655985683,12.7924303756,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1600.12,1815.0,1815.0,1.76220713145,8.75916767251,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1605.12,1820.0,1820.0,1.76207006222,8.75909768359,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1610.12,1825.0,1825.0,1.76219953173,8.7591259371,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1615.12,1830.0,1830.0,1.76207210639,8.75909906223,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1620.12,1835.0,1835.0,1.76219953934,8.7591259751,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1625.12,1840.0,1840.0,1.76207411218,8.75910033193,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1630.12,1845.0,1845.0,1.76219954709,8.75912601316,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1635.12,1850.0,1850.0,1.76207624747,8.75910149184,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1640.12,1855.0,1855.0,1.76219972355,8.75912605085,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1645.12,1860.0,1860.0,1.76207817589,8.75910254289,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1650.12,1865.0,1865.0,1.76219898675,8.75912608804,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1655.12,1870.0,1870.0,1.75350440891,8.7591034864,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1660.12,1875.0,1875.0,1.74504631621,8.75912612467,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1665.12,1880.0,1880.0,1.70450382154,8.75910432405,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1670.12,1885.0,1885.0,1.66420016713,8.7591261607,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1675.12,1890.0,1890.0,1.66408372728,8.75910505779,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1680.12,1895.0,1895.0,1.66419975667,8.75912619609,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1685.12,1900.0,1900.0,1.66408550032,8.75910568983,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1690.12,1905.0,1905.0,1.6641997648,8.75912623076,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1695.12,1910.0,1910.0,1.66408723516,8.75910622259,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1700.12,1915.0,1915.0,1.66419977286,8.75912626462,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1705.12,1920.0,1920.0,1.66408893219,8.75910665861,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1710.12,1925.0,1925.0,1.6641997808,8.75912629723,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1715.12,1930.0,1930.0,1.66409059175,8.75910699923,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1720.12,1935.0,1935.0,1.66417560419,8.75878729626,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1725.12,1940.0,1940.0,1.38575716255,4.85723204525,Quartz Sandstones and Conglomerates 2
REZOVACCKE-2_planed,688872.79,5073318.89,-1730.12,1945.0,1945.0,1.10755050588,0.955667726962,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1735.12,1950.0,1950.0,0.823508319225,-3.02474670672,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1740.12,1955.0,1955.0,0.539702745006,-7.00477815947,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1745.12,1960.0,1960.0,0.539595352865,-7.00483827404,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1750.12,1965.0,1965.0,0.5396998121,-7.00481935162,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1755.12,1970.0,1970.0,0.539596869178,-7.00483827252,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1760.12,1975.0,1975.0,0.53975304816,-7.00434728103,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1765.12,1980.0,1980.0,1.15219721073,-1.57219101862,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1770.12,1985.0,1985.0,1.76485315325,3.86008747057,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1775.12,1990.0,1990.0,2.40598135331,9.61324161977,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1780.12,1995.0,1995.0,3.04725227697,15.3659304909,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1785.12,2000.0,2000.0,3.02511437692,15.28411986,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1790.12,2005.0,2005.0,3.00316566656,15.2022828145,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1795.12,2010.0,2010.0,2.96736576595,15.0638470264,Marls and Sandstones
REZOVACCKE-2_planed,688872.79,5073318.89,-1800.12,2015.0,2015.0,2.93177690194,14.9255194039,Marls and Sandstones
