holeid,x,y,z,MD,TVD,PERM,POR,GM_lthology
VIROVITICA-1_planed,685448.76,5073267.09,-810.37,1045.0,1045.0,11.9437085525,10.0920396984,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-815.37,1050.0,1050.0,11.908890756,10.0636840881,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-820.37,1055.0,1055.0,11.8740797155,10.0353320973,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-825.37,1060.0,1060.0,11.8392756513,10.006983994,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-830.37,1065.0,1065.0,11.804478784,9.97864004803,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-835.37,1070.0,1070.0,11.7696893353,9.95030053134,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-840.37,1075.0,1075.0,11.7349075273,9.9219657181,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-845.37,1080.0,1080.0,11.700133583,9.89363588463,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-850.37,1085.0,1085.0,11.6653677261,9.8653113094,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-855.37,1090.0,1090.0,11.6306101809,9.83699227313,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-860.37,1095.0,1095.0,11.5958611726,9.80867905872,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-865.37,1100.0,1100.0,11.561120927,9.78037195134,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-870.37,1105.0,1105.0,11.5263896707,9.75207123844,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-875.37,1110.0,1110.0,11.4916676311,9.72377720975,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-880.37,1115.0,1115.0,11.4569550363,9.69549015734,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-885.37,1120.0,1120.0,11.4222521152,9.6672103756,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-890.37,1125.0,1125.0,11.3875590975,9.63893816131,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-895.37,1130.0,1130.0,11.3528762136,9.61067381363,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-900.37,1135.0,1135.0,11.3182036948,9.58241763415,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-905.37,1140.0,1140.0,11.2835417731,9.5541699269,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-910.37,1145.0,1145.0,11.2488906814,9.52593099835,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-915.37,1150.0,1150.0,11.2142506535,9.4977011575,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-920.37,1155.0,1155.0,11.1796219237,9.46948071586,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-925.37,1160.0,1160.0,11.1450047275,9.44126998747,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-930.37,1165.0,1165.0,11.110399301,9.41306928897,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-935.37,1170.0,1170.0,11.0758058814,9.38487893957,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-940.37,1175.0,1175.0,11.0412247065,9.35669926113,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-945.37,1180.0,1180.0,11.0066560152,9.32853057813,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-950.37,1185.0,1185.0,10.972100047,9.30037321778,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-955.37,1190.0,1190.0,10.9375570427,9.27222750995,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-960.37,1195.0,1195.0,10.9030272437,9.24409378728,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-965.37,1200.0,1200.0,10.8685108924,9.21597238515,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-970.37,1205.0,1205.0,10.8340082321,9.18786364176,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-975.37,1210.0,1210.0,10.799519507,9.15976789812,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-980.37,1215.0,1215.0,10.7650449624,9.13168549808,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-985.37,1220.0,1220.0,10.7305848444,9.1036167884,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-990.37,1225.0,1225.0,10.6961394002,9.07556211872,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-995.37,1230.0,1230.0,10.6617088778,9.04752184164,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1000.37,1235.0,1235.0,10.6272935264,9.01949631273,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1005.37,1240.0,1240.0,10.592893596,8.99148589057,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1010.37,1245.0,1245.0,10.5585093377,8.96349093676,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1015.37,1250.0,1250.0,10.5241410038,8.93551181597,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1020.37,1255.0,1255.0,10.4897888473,8.90754889597,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1025.37,1260.0,1260.0,10.4554531225,8.87960254766,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1030.37,1265.0,1265.0,10.4211340846,8.8516731451,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1035.37,1270.0,1270.0,10.38683199,8.82376106553,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1040.37,1275.0,1275.0,10.3525470961,8.79586668944,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1045.37,1280.0,1280.0,10.3182796615,8.76799040056,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1050.37,1285.0,1285.0,10.2840299458,8.74013258592,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1055.37,1290.0,1290.0,10.2497982098,8.71229363588,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1060.37,1295.0,1295.0,10.2155847154,8.68447394415,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1065.37,1300.0,1300.0,10.1813897256,8.65667390784,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1070.37,1305.0,1305.0,10.1472135047,8.6288939275,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1075.37,1310.0,1310.0,10.113056318,8.60113440712,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1080.37,1315.0,1315.0,10.0789184321,8.5733957542,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1085.37,1320.0,1320.0,10.0448001149,8.54567837977,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1090.37,1325.0,1325.0,10.0107016354,8.51798269845,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1095.37,1330.0,1330.0,9.97662326371,8.49030912842,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1100.37,1335.0,1335.0,9.94256527147,8.46265809154,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1105.37,1340.0,1340.0,9.90852793139,8.43503001334,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1110.37,1345.0,1345.0,9.87451151751,8.40742532305,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1115.37,1350.0,1350.0,9.84051630519,8.37984445365,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1120.37,1355.0,1355.0,9.80654257105,8.35228784193,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1125.37,1360.0,1360.0,9.77259059307,8.32475592847,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1130.37,1365.0,1365.0,9.73866065056,8.29724915774,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1135.37,1370.0,1370.0,9.7047530242,8.26976797809,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1140.37,1375.0,1375.0,9.67086799601,8.24231284182,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1145.37,1380.0,1380.0,9.63700584942,8.2148842052,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1150.37,1385.0,1385.0,9.60316686928,8.18748252851,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1155.37,1390.0,1390.0,9.56935134184,8.16010827609,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1160.37,1395.0,1395.0,9.53555955478,8.13276191636,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1165.37,1400.0,1400.0,9.50179179726,8.10544392188,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1170.37,1405.0,1405.0,9.4680483599,8.07815476936,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1175.37,1410.0,1410.0,9.43432953481,8.05089493974,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1180.37,1415.0,1415.0,9.4006356156,8.02366491819,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1185.37,1420.0,1420.0,9.36696689742,7.99646519418,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1190.37,1425.0,1425.0,9.33332367695,7.96929626148,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1195.37,1430.0,1430.0,9.29970625244,7.94215861825,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1200.37,1435.0,1435.0,9.2661149237,7.91505276704,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1205.37,1440.0,1440.0,9.23254999216,7.88797921485,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1210.37,1445.0,1445.0,9.19901176085,7.86093847316,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1215.37,1450.0,1450.0,9.16550053443,7.83393105798,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1220.37,1455.0,1455.0,9.13201661924,7.80695748989,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1225.37,1460.0,1460.0,9.09856032324,7.78001829406,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1230.37,1465.0,1465.0,9.06513195614,7.7531140003,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1235.37,1470.0,1470.0,9.03173182931,7.72624514313,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1240.37,1475.0,1475.0,8.99836025588,7.69941226177,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1245.37,1480.0,1480.0,8.9650175507,7.6726159002,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1250.37,1485.0,1485.0,8.93170403043,7.64585660724,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1255.37,1490.0,1490.0,8.89842001347,7.61913493651,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1260.37,1495.0,1495.0,8.86516582005,7.59245144655,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1265.37,1500.0,1500.0,8.83194177224,7.5658067008,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1270.37,1505.0,1505.0,8.79874819394,7.53920126767,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1275.37,1510.0,1510.0,8.76558541092,7.51263572058,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1280.37,1515.0,1515.0,8.73245375084,7.4861081881,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1285.37,1520.0,1520.0,8.69935354327,7.45962410887,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1290.37,1525.0,1525.0,8.66628511971,7.43318166616,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1295.37,1530.0,1530.0,8.63324881362,7.40678145381,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1300.37,1535.0,1535.0,8.6002449604,7.38042407082,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1305.37,1540.0,1540.0,8.56727389748,7.35411012146,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1310.37,1545.0,1545.0,8.53433596428,7.32784021524,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1315.37,1550.0,1550.0,8.50143150227,7.301614967,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1320.37,1555.0,1555.0,8.46856085496,7.27543499693,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1325.37,1560.0,1560.0,8.43572436794,7.24930093059,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1330.37,1565.0,1565.0,8.4029223889,7.22321339897,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1335.37,1570.0,1570.0,8.37015526767,7.19717303851,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1340.37,1575.0,1575.0,8.33742335619,7.17118049115,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1345.37,1580.0,1580.0,8.30472700858,7.14523640434,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1350.37,1585.0,1585.0,8.27206658113,7.1193414311,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1355.37,1590.0,1590.0,8.23944243237,7.09349623003,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1360.37,1595.0,1595.0,8.20685492302,7.06770146537,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1365.37,1600.0,1600.0,8.17430441606,7.04195780702,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1370.37,1605.0,1605.0,8.14179127675,7.01626593054,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1375.37,1610.0,1610.0,8.10931895665,6.99062651724,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1380.37,1615.0,1615.0,8.07688169175,6.96504025418,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1385.37,1620.0,1620.0,8.0444829043,6.93950783416,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1390.37,1625.0,1625.0,8.01212296885,6.91402995582,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1395.37,1630.0,1630.0,7.97980226233,6.88860732362,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1400.37,1635.0,1635.0,7.94752116408,6.86325124966,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1405.37,1640.0,1640.0,7.91528005584,6.83794136062,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1410.37,1645.0,1645.0,7.8830793218,6.81268886684,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1415.37,1650.0,1650.0,7.85091934862,6.78749449635,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1420.37,1655.0,1655.0,7.81880052545,6.76235898308,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1425.37,1660.0,1660.0,7.78672324393,6.73728306696,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1430.37,1665.0,1665.0,7.75468789824,6.71226749391,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1435.37,1670.0,1670.0,7.72269488511,6.68731301584,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1440.37,1675.0,1675.0,7.69074460384,6.66242039067,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1445.37,1680.0,1680.0,7.65883745629,6.63759038238,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1450.37,1685.0,1685.0,7.62697384698,6.61282376099,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1455.37,1690.0,1690.0,7.59515418301,6.58812130255,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1460.37,1695.0,1695.0,7.56337887416,6.56348378921,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1465.37,1700.0,1700.0,7.53164833287,6.53891200919,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1470.37,1705.0,1705.0,7.49996297426,6.51440675676,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1475.37,1710.0,1710.0,7.46832321618,6.4899688323,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1480.37,1715.0,1715.0,7.43672947919,6.46559904228,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1485.37,1720.0,1720.0,7.40518218658,6.44129819923,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1490.37,1725.0,1725.0,7.37368176442,6.41706712177,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1495.37,1730.0,1730.0,7.34222864157,6.3929066346,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1500.37,1735.0,1735.0,7.31082324967,6.36881756848,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1505.37,1740.0,1740.0,7.27946602316,6.34480076024,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1510.37,1745.0,1745.0,7.24815739936,6.32085705276,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1515.37,1750.0,1750.0,7.21689781838,6.29698729493,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1520.37,1755.0,1755.0,7.18568772323,6.27319234167,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1525.37,1760.0,1760.0,7.15452755979,6.24947305389,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1530.37,1765.0,1765.0,7.12341777682,6.22583029847,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1535.37,1770.0,1770.0,7.09235882599,6.20226494824,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1540.37,1775.0,1775.0,7.0613511619,6.17877788194,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1545.37,1780.0,1780.0,7.03039524207,6.15536998419,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1550.37,1785.0,1785.0,6.99949152697,6.13204214545,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1555.37,1790.0,1790.0,6.96864048004,6.10879526202,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1560.37,1795.0,1795.0,6.93784256766,6.08563023593,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1565.37,1800.0,1800.0,6.90709825919,6.06254797495,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1570.37,1805.0,1805.0,6.87640802701,6.03954939251,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1575.37,1810.0,1810.0,6.84577234646,6.01663540766,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1580.37,1815.0,1815.0,6.81519169589,5.99380694502,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1585.37,1820.0,1820.0,6.78466655668,5.9710649347,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1590.37,1825.0,1825.0,6.75419741319,5.94841031225,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1595.37,1830.0,1830.0,6.72378475285,5.92584401856,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1600.37,1835.0,1835.0,6.69342906606,5.90336699985,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1605.37,1840.0,1840.0,6.66313084631,5.88098020751,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1610.37,1845.0,1845.0,6.63289059006,5.8586845981,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1615.37,1850.0,1850.0,6.60270879685,5.83648113319,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1620.37,1855.0,1855.0,6.57258596923,5.81437077932,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1625.37,1860.0,1860.0,6.54252261279,5.79235450788,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1630.37,1865.0,1865.0,6.51251923614,5.77043329499,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1635.37,1870.0,1870.0,6.48257635093,5.74860812145,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1640.37,1875.0,1875.0,6.45269447184,5.72687997257,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1645.37,1880.0,1880.0,6.42287411653,5.70524983807,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1650.37,1885.0,1885.0,6.3931158057,5.68371871198,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1655.37,1890.0,1890.0,6.36342006304,5.66228759248,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1660.37,1895.0,1895.0,6.33378741524,5.64095748177,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1665.37,1900.0,1900.0,6.30421839197,5.61972938597,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1670.37,1905.0,1905.0,6.27471352584,5.5986043149,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1675.37,1910.0,1910.0,6.24527335245,5.577583282,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1680.37,1915.0,1915.0,6.21589841031,5.55666730414,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1685.37,1920.0,1920.0,6.18658924085,5.53585740145,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1690.37,1925.0,1925.0,6.15734638843,5.51515459716,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1695.37,1930.0,1930.0,6.12817040025,5.49455991741,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1700.37,1935.0,1935.0,6.09906182639,5.47407439109,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1705.37,1940.0,1940.0,6.07002121975,5.45369904963,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1710.37,1945.0,1945.0,6.04104913605,5.4334349268,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1715.37,1950.0,1950.0,6.01214613376,5.41328305854,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1720.37,1955.0,1955.0,5.98331277413,5.39324448269,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1725.37,1960.0,1960.0,5.9545496211,5.37332023883,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1730.37,1965.0,1965.0,5.92585724131,5.35351136801,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1735.37,1970.0,1970.0,5.89723620403,5.33381891254,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1740.37,1975.0,1975.0,5.86868708114,5.31424391577,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1745.37,1980.0,1980.0,5.84021044709,5.29478742179,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1750.37,1985.0,1985.0,5.81180687886,5.27545047523,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1755.37,1990.0,1990.0,5.78347695588,5.25623412094,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1760.37,1995.0,1995.0,5.75522126004,5.23713940378,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1765.37,2000.0,2000.0,5.7270403756,5.21816736832,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1770.37,2005.0,2005.0,5.69893488916,5.19931905852,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1775.37,2010.0,2010.0,5.67090538957,5.1805955175,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1780.37,2015.0,2015.0,5.64295246791,5.16199778718,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1785.37,2020.0,2020.0,5.61507671744,5.14352690801,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1790.37,2025.0,2025.0,5.58727873347,5.12518391864,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1795.37,2030.0,2030.0,5.55955911339,5.1069698556,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1800.37,2035.0,2035.0,5.53191845653,5.08888575296,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1805.37,2040.0,2040.0,5.5043573641,5.07093264199,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1810.37,2045.0,2045.0,5.47687643915,5.05311155084,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1815.37,2050.0,2050.0,5.44947628648,5.03542350414,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1820.37,2055.0,2055.0,5.42215751255,5.01786952266,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1825.37,2060.0,2060.0,5.39492072539,5.00045062296,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1830.37,2065.0,2065.0,5.36776653455,4.98316781695,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1835.37,2070.0,2070.0,5.340695551,4.96602211158,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1840.37,2075.0,2075.0,5.31370838702,4.9490145084,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1845.37,2080.0,2080.0,5.28680565611,4.93214600315,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1850.37,2085.0,2085.0,5.25998797294,4.91541758538,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1855.37,2090.0,2090.0,5.23325595319,4.89883023803,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1860.37,2095.0,2095.0,5.20661021348,4.88238493701,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1865.37,2100.0,2100.0,5.18005137126,4.86608265072,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1870.37,2105.0,2105.0,5.15358004471,4.84992433969,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1875.37,2110.0,2110.0,5.12719445838,4.8339109561,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1880.37,2115.0,2115.0,5.10089990892,4.81804344331,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1885.37,2120.0,2120.0,5.07469472902,4.80232273544,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1890.37,2125.0,2125.0,5.04857953849,4.78674975689,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1895.37,2130.0,2130.0,5.02255495726,4.77131598375,Marls and Sandstones
VIROVITICA-1_planed,685448.76,5073267.09,-1900.37,2135.0,2135.0,4.99662160526,4.75604077624,Marls and Sandstones
