holeid,x,y,z,MD,TVD,PERM,POR,GM_lthology
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-786.85,970.0,970.0,12.1560356421,11.3500494872,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-791.85,975.0,975.0,12.1138029504,11.3149994636,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-796.85,980.0,980.0,12.0715710186,11.2799259926,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-801.85,985.0,985.0,12.0293400809,11.2448291903,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-806.85,990.0,990.0,11.987110371,11.2097091729,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-811.85,995.0,995.0,11.944882122,11.1745660568,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-816.85,1000.0,1000.0,11.9026555665,11.1393999584,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-821.85,1005.0,1005.0,11.8604309366,11.1042109939,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-826.85,1010.0,1010.0,11.8182084637,11.06899928,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-831.85,1015.0,1015.0,11.7759883788,11.0337649332,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-836.85,1020.0,1020.0,11.733770912,10.99850807,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-841.85,1025.0,1025.0,11.6915562932,10.9632288071,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-846.85,1030.0,1030.0,11.6493447514,10.9279272611,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-851.85,1035.0,1035.0,11.6071365152,10.8926035488,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-856.85,1040.0,1040.0,11.5649318124,10.8572577869,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-861.85,1045.0,1045.0,11.5227308704,10.8218900922,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-866.85,1050.0,1050.0,11.4805339157,10.7865005814,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-871.85,1055.0,1055.0,11.4383411744,10.7510893714,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-876.85,1060.0,1060.0,11.3961528717,10.7156565791,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-881.85,1065.0,1065.0,11.3539692325,10.6802023213,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-886.85,1070.0,1070.0,11.3117904807,10.6447267148,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-891.85,1075.0,1075.0,11.2696168397,10.6092298766,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-896.85,1080.0,1080.0,11.2274485321,10.5737119235,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-901.85,1085.0,1085.0,11.18528578,10.5381729724,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-906.85,1090.0,1090.0,11.1431288046,10.5026131401,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-911.85,1095.0,1095.0,11.1009778265,10.4670325436,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-916.85,1100.0,1100.0,11.0588330656,10.4314312997,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-921.85,1105.0,1105.0,11.0166947411,10.3958095252,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-926.85,1110.0,1110.0,10.9745630714,10.3601673369,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-931.85,1115.0,1115.0,10.9324382743,10.3245048517,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-936.85,1120.0,1120.0,10.8903205666,10.2888221862,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-941.85,1125.0,1125.0,10.84821011,10.2531194573,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-946.85,1130.0,1130.0,10.8061072289,10.2173967816,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-951.85,1135.0,1135.0,10.7640120837,10.1816542758,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-956.85,1140.0,1140.0,10.7219248882,10.1458920565,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-961.85,1145.0,1145.0,10.6798458558,10.1101102403,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-966.85,1150.0,1150.0,10.6377751987,10.0743089437,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-971.85,1155.0,1155.0,10.5957131285,10.0384882831,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-976.85,1160.0,1160.0,10.553659856,10.002648375,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-981.85,1165.0,1165.0,10.5116155913,9.96678933563,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-986.85,1170.0,1170.0,10.4695805434,9.93091128139,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-991.85,1175.0,1175.0,10.4275549208,9.89501432842,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-996.85,1180.0,1180.0,10.385538931,9.85909859286,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1001.85,1185.0,1185.0,10.3435327807,9.82316419077,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1006.85,1190.0,1190.0,10.3015366757,9.78721123811,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1011.85,1195.0,1195.0,10.2595508212,9.75123985076,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1016.85,1200.0,1200.0,10.2175754213,9.71525014453,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1021.85,1205.0,1205.0,10.1756106792,9.67924223509,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1026.85,1210.0,1210.0,10.1336567976,9.64321623807,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1031.85,1215.0,1215.0,10.0917139779,9.60717226896,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1036.85,1220.0,1220.0,10.049782421,9.57111044315,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1041.85,1225.0,1225.0,10.0078623266,9.53503087593,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1046.85,1230.0,1230.0,9.96595389368,9.49893368247,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1051.85,1235.0,1235.0,9.92405732039,9.46281897782,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1056.85,1240.0,1240.0,9.88217280386,9.42668687691,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1061.85,1245.0,1245.0,9.84030054036,9.39053749455,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1066.85,1250.0,1250.0,9.79844072525,9.35437094542,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1071.85,1255.0,1255.0,9.756593553,9.31818734406,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1076.85,1260.0,1260.0,9.71475921712,9.28198680488,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1081.85,1265.0,1265.0,9.67293791023,9.24576944214,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1086.85,1270.0,1270.0,9.631129824,9.20953536997,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1091.85,1275.0,1275.0,9.58933514916,9.17328470234,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1096.85,1280.0,1280.0,9.54755407553,9.13701755306,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1101.85,1285.0,1285.0,9.50578679195,9.10073403581,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1106.85,1290.0,1290.0,9.46403348632,9.06443426408,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1111.85,1295.0,1295.0,9.4222943456,9.02811835121,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1116.85,1300.0,1300.0,9.38056955577,8.99178641038,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1121.85,1305.0,1305.0,9.33885930185,8.95543855457,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1126.85,1310.0,1310.0,9.29716376789,8.91907489662,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1131.85,1315.0,1315.0,9.25548313696,8.88269554916,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1136.85,1320.0,1320.0,9.21381759117,8.84630016744,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1141.85,1325.0,1325.0,9.17216731161,8.80988980548,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1146.85,1330.0,1330.0,9.13053247842,8.77346409115,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1151.85,1335.0,1335.0,9.08891327072,8.7370231363,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1156.85,1340.0,1340.0,9.04730986664,8.70056705262,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1161.85,1345.0,1345.0,9.00572244331,8.66409595158,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1166.85,1350.0,1350.0,8.96415117684,8.62760994443,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1171.85,1355.0,1355.0,8.92259624236,8.59110914224,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1176.85,1360.0,1360.0,8.88105781395,8.55459365583,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1181.85,1365.0,1365.0,8.8395360647,8.51806359582,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1186.85,1370.0,1370.0,8.79803116665,8.48151907261,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1191.85,1375.0,1375.0,8.75654329084,8.44496019637,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1196.85,1380.0,1380.0,8.71507260727,8.40838707703,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1201.85,1385.0,1385.0,8.67361928489,8.37179982431,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1206.85,1390.0,1390.0,8.63218349164,8.33519854766,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1211.85,1395.0,1395.0,8.59076539439,8.29858335631,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1216.85,1400.0,1400.0,8.549365159,8.26195435925,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1221.85,1405.0,1405.0,8.50798295025,8.2253116652,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1226.85,1410.0,1410.0,8.46661893188,8.18865538265,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1231.85,1415.0,1415.0,8.42527326658,8.15198561981,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1236.85,1420.0,1420.0,8.38394611598,8.11530248465,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1241.85,1425.0,1425.0,8.34263764063,8.07860608486,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1246.85,1430.0,1430.0,8.30134800005,8.04189652787,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1251.85,1435.0,1435.0,8.26007735267,8.00517392086,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1256.85,1440.0,1440.0,8.21882585585,7.96843837068,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1261.85,1445.0,1445.0,8.17759366588,7.93168998396,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1266.85,1450.0,1450.0,8.13638093798,7.89492886702,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1271.85,1455.0,1455.0,8.09518782628,7.85815512587,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1276.85,1460.0,1460.0,8.05401448385,7.82136886629,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1281.85,1465.0,1465.0,8.01286106265,7.78457019372,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1286.85,1470.0,1470.0,7.97172771356,7.74775921331,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1291.85,1475.0,1475.0,7.93061458639,7.71093602992,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1296.85,1480.0,1480.0,7.88952182984,7.67410074811,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1301.85,1485.0,1485.0,7.84844959152,7.63725347211,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1306.85,1490.0,1490.0,7.80739801794,7.60039430585,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1311.85,1495.0,1495.0,7.76636725454,7.56352335295,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1316.85,1500.0,1500.0,7.72535744562,7.52664071673,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1321.85,1505.0,1505.0,7.6843687344,7.48974650014,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1326.85,1510.0,1510.0,7.64340126301,7.45284080583,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1331.85,1515.0,1515.0,7.60245517243,7.41592373614,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1336.85,1520.0,1520.0,7.56153060259,7.37899539306,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1341.85,1525.0,1525.0,7.52062769226,7.34205587822,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1346.85,1530.0,1530.0,7.47974657913,7.30510529296,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1351.85,1535.0,1535.0,7.43888739977,7.26814373824,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1356.85,1540.0,1540.0,7.39805028963,7.23117131469,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1361.85,1545.0,1545.0,7.35723538305,7.19418812258,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1366.85,1550.0,1550.0,7.31644281326,7.15719426184,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1371.85,1555.0,1555.0,7.27567271236,7.12018983203,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1376.85,1560.0,1560.0,7.23492521135,7.08317493236,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1381.85,1565.0,1565.0,7.19420044007,7.04614966168,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1386.85,1570.0,1570.0,7.15349852729,7.00911411846,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1391.85,1575.0,1575.0,7.11281960061,6.97206840081,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1396.85,1580.0,1580.0,7.07216378655,6.93501260648,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1401.85,1585.0,1585.0,7.03153121048,6.89794683281,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1406.85,1590.0,1590.0,6.99092199664,6.8608711768,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1411.85,1595.0,1595.0,6.95033626816,6.82378573503,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1416.85,1600.0,1600.0,6.90977414705,6.78669060373,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1421.85,1605.0,1605.0,6.86923575416,6.74958587872,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1426.85,1610.0,1610.0,6.82872120925,6.71247165543,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1431.85,1615.0,1615.0,6.78823063093,6.6753480289,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1436.85,1620.0,1620.0,6.74776413669,6.63821509378,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1441.85,1625.0,1625.0,6.70732184288,6.6010729443,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1446.85,1630.0,1630.0,6.66690386474,6.56392167431,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1451.85,1635.0,1635.0,6.62651031636,6.52676137722,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1456.85,1640.0,1640.0,6.58614131071,6.48959214605,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1461.85,1645.0,1645.0,6.54579695964,6.45241407343,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1466.85,1650.0,1650.0,6.50547737386,6.41522725154,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1471.85,1655.0,1655.0,6.46518266295,6.37803177215,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1476.85,1660.0,1660.0,6.42491292732,6.34082772662,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1481.85,1665.0,1665.0,6.38466829029,6.30361520586,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1486.85,1670.0,1670.0,6.34444885011,6.2663943004,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1491.85,1675.0,1675.0,6.30425471183,6.22916510029,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1496.85,1680.0,1680.0,6.26408597939,6.19192769517,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1501.85,1685.0,1685.0,6.2239427556,6.15468217426,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1506.85,1690.0,1690.0,6.18382514214,6.11742862631,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1511.85,1695.0,1695.0,6.14373323957,6.08016713965,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1516.85,1700.0,1700.0,6.1036671473,6.04289780218,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1521.85,1705.0,1705.0,6.06362696366,6.00562070131,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1526.85,1710.0,1710.0,6.02361278581,5.96833592406,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1531.85,1715.0,1715.0,5.9836247098,5.93104355694,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1536.85,1720.0,1720.0,5.94366283058,5.89374368606,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1541.85,1725.0,1725.0,5.90372724193,5.85643639703,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1546.85,1730.0,1730.0,5.86381803655,5.81912177504,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1551.85,1735.0,1735.0,5.82393530601,5.7817999048,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1556.85,1740.0,1740.0,5.78407914075,5.74447087055,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1561.85,1745.0,1745.0,5.7442496301,5.70713475609,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1566.85,1750.0,1750.0,5.70444686226,5.66979164473,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1571.85,1755.0,1755.0,5.66467092434,5.63244161932,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1576.85,1760.0,1760.0,5.62492190231,5.59508476223,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1581.85,1765.0,1765.0,5.58519988104,5.55772115538,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1586.85,1770.0,1770.0,5.54550494428,5.52035088019,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1591.85,1775.0,1775.0,5.50583717468,5.4829740176,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1596.85,1780.0,1780.0,5.46619665377,5.44559064809,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1601.85,1785.0,1785.0,5.42658346199,5.40820085166,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1606.85,1790.0,1790.0,5.38699767865,5.3708047078,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1611.85,1795.0,1795.0,5.34743938198,5.33340229552,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1616.85,1800.0,1800.0,5.30790864908,5.29599369337,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1621.85,1805.0,1805.0,5.26840555599,5.25857897939,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1626.85,1810.0,1810.0,5.2289301776,5.22115823111,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1631.85,1815.0,1815.0,5.18948258775,5.18373152561,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1636.85,1820.0,1820.0,5.15006285916,5.14629893944,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1641.85,1825.0,1825.0,5.11067106346,5.10885868556,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1646.85,1830.0,1830.0,5.0713072712,5.07141456513,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1651.85,1835.0,1835.0,5.03197155182,5.03396479137,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1656.85,1840.0,1840.0,4.99266397371,4.99650943883,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1661.85,1845.0,1845.0,4.95338460413,4.95904858158,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1666.85,1850.0,1850.0,4.91413350929,4.92158229319,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1671.85,1855.0,1855.0,4.87491075431,4.88411064669,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1676.85,1860.0,1860.0,4.83571640323,4.84663371464,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1681.85,1865.0,1865.0,4.79655051903,4.80915156907,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1686.85,1870.0,1870.0,4.75741316359,4.77166428151,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1691.85,1875.0,1875.0,4.71830439775,4.73417192297,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1696.85,1880.0,1880.0,4.67922428125,4.69667456396,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1701.85,1885.0,1885.0,4.6401728728,4.65917227446,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1706.85,1890.0,1890.0,4.60115023003,4.62166512396,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1711.85,1895.0,1895.0,4.56215640949,4.5841531814,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1716.85,1900.0,1900.0,4.52319146672,4.54663651524,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1721.85,1905.0,1905.0,4.48425545615,4.50911519339,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1726.85,1910.0,1910.0,4.44534843122,4.47158928327,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1731.85,1915.0,1915.0,4.40647044426,4.43405885176,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1736.85,1920.0,1920.0,4.3676215466,4.39652396523,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1741.85,1925.0,1925.0,4.32880178849,4.35898718574,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1746.85,1930.0,1930.0,4.29001121919,4.32144361929,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1751.85,1935.0,1935.0,4.25124988686,4.2838957935,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1756.85,1940.0,1940.0,4.21251783868,4.24634377262,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1761.85,1945.0,1945.0,4.17381512076,4.20878762039,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1766.85,1950.0,1950.0,4.13514177822,4.17122740003,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1771.85,1955.0,1955.0,4.09649785513,4.13366317422,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1776.85,1960.0,1960.0,4.05788339453,4.09609500512,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1781.85,1965.0,1965.0,4.01929843846,4.05852295438,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1786.85,1970.0,1970.0,3.98074302795,4.0209470831,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1791.85,1975.0,1975.0,3.942217203,3.98336745188,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1796.85,1980.0,1980.0,3.90372100261,3.94578412077,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1801.85,1985.0,1985.0,3.86525446478,3.9081971493,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1806.85,1990.0,1990.0,3.8268176265,3.87060659649,Marls and Sandstones
VIROVITICA-3ALFA_planed,686218.75,5073539.22,-1811.85,1995.0,1995.0,3.78841052377,3.83301252082,Marls and Sandstones
