holeid,x,y,z,MD,TVD,PERM,POR,GM_lthology
SUHOPOLJE-1_planed,693135.92,5073660.97,-906.27,1020.0,1020.0,13.4587803138,28.9182329576,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-911.27,1025.0,1025.0,13.4223756958,28.9008881053,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-916.27,1030.0,1030.0,13.3859647768,28.8835363076,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-921.27,1035.0,1035.0,13.3495476856,28.8661776267,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-926.27,1040.0,1040.0,13.3131245509,28.8488121245,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-931.27,1045.0,1045.0,13.2766955013,28.831439863,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-936.27,1050.0,1050.0,13.2402606652,28.8140609041,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-941.27,1055.0,1055.0,13.2038201707,28.7966753097,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-946.27,1060.0,1060.0,13.167374146,28.7792831416,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-951.27,1065.0,1065.0,13.130922719,28.7618844615,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-956.27,1070.0,1070.0,13.0944660173,28.7444793312,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-961.27,1075.0,1075.0,13.0580041685,28.7270678122,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-966.27,1080.0,1080.0,13.0215373,28.7096499662,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-971.27,1085.0,1085.0,12.9850655389,28.6922258547,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-976.27,1090.0,1090.0,12.9485890123,28.6747955392,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-981.27,1095.0,1095.0,12.912107847,28.6573590809,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-986.27,1100.0,1100.0,12.8756221695,28.6399165414,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-991.27,1105.0,1105.0,12.8391321064,28.6224679817,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-996.27,1110.0,1110.0,12.8026377839,28.6050134632,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1001.27,1115.0,1115.0,12.766139328,28.5875530469,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1006.27,1120.0,1120.0,12.7296368645,28.5700867939,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1011.27,1125.0,1125.0,12.6931305191,28.5526147653,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1016.27,1130.0,1130.0,12.6566204172,28.5351370218,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1021.27,1135.0,1135.0,12.620106684,28.5176536244,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1026.27,1140.0,1140.0,12.5835894446,28.5001646338,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1031.27,1145.0,1145.0,12.5470688237,28.4826701107,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1036.27,1150.0,1150.0,12.5105449459,28.4651701157,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1041.27,1155.0,1155.0,12.4740179356,28.4476647094,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1046.27,1160.0,1160.0,12.4374879169,28.4301539522,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1051.27,1165.0,1165.0,12.4009550137,28.4126379044,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1056.27,1170.0,1170.0,12.3644193497,28.3951166264,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1061.27,1175.0,1175.0,12.3278810483,28.3775901783,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1066.27,1180.0,1180.0,12.2913402328,28.3600586203,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1071.27,1185.0,1185.0,12.2547970261,28.3425220124,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1076.27,1190.0,1190.0,12.2182515509,28.3249804145,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1081.27,1195.0,1195.0,12.1817039299,28.3074338865,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1086.27,1200.0,1200.0,12.1451542852,28.2898824882,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1091.27,1205.0,1205.0,12.1086027388,28.2723262792,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1096.27,1210.0,1210.0,12.0720494125,28.2547653191,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1101.27,1215.0,1215.0,12.0354944278,28.2371996674,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1106.27,1220.0,1220.0,11.9989379059,28.2196293835,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1111.27,1225.0,1225.0,11.9623799679,28.2020545266,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1116.27,1230.0,1230.0,11.9258207345,28.184475156,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1121.27,1235.0,1235.0,11.8892603262,28.1668913307,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1126.27,1240.0,1240.0,11.8526988632,28.1493031098,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1131.27,1245.0,1245.0,11.8161364654,28.1317105521,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1136.27,1250.0,1250.0,11.7795732525,28.1141137164,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1141.27,1255.0,1255.0,11.7430093439,28.0965126615,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1146.27,1260.0,1260.0,11.7064448587,28.0789074458,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1151.27,1265.0,1265.0,11.6698799158,28.0612981279,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1156.27,1270.0,1270.0,11.6333146338,28.0436847662,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1161.27,1275.0,1275.0,11.596749131,28.0260674188,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1166.27,1280.0,1280.0,11.5601835254,28.008446144,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1171.27,1285.0,1285.0,11.5236179346,27.9908209998,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1176.27,1290.0,1290.0,11.4870524762,27.9731920441,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1181.27,1295.0,1295.0,11.4504872673,27.9555593348,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1186.27,1300.0,1300.0,11.4139224247,27.9379229295,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1191.27,1305.0,1305.0,11.3773580651,27.9202828859,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1196.27,1310.0,1310.0,11.3407943046,27.9026392613,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1201.27,1315.0,1315.0,11.3042312593,27.8849921132,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1206.27,1320.0,1320.0,11.2676690447,27.8673414988,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1211.27,1325.0,1325.0,11.2311077763,27.8496874753,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1216.27,1330.0,1330.0,11.1945475691,27.8320300995,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1221.27,1335.0,1335.0,11.1579885378,27.8143694285,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1226.27,1340.0,1340.0,11.121430797,27.7967055189,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1231.27,1345.0,1345.0,11.0848744606,27.7790384274,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1236.27,1350.0,1350.0,11.0483196426,27.7613682105,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1241.27,1355.0,1355.0,11.0117664564,27.7436949246,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1246.27,1360.0,1360.0,10.9752150151,27.7260186259,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1251.27,1365.0,1365.0,10.9386654317,27.7083393706,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1256.27,1370.0,1370.0,10.9021178186,27.6906572147,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1261.27,1375.0,1375.0,10.8655722881,27.672972214,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1266.27,1380.0,1380.0,10.829028952,27.6552844243,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1271.27,1385.0,1385.0,10.7924879219,27.6375939012,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1276.27,1390.0,1390.0,10.755949309,27.6199007003,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1281.27,1395.0,1395.0,10.7194132242,27.6022048767,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1286.27,1400.0,1400.0,10.682879778,27.5845064858,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1291.27,1405.0,1405.0,10.6463490807,27.5668055826,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1296.27,1410.0,1410.0,10.6098212421,27.5491022222,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1301.27,1415.0,1415.0,10.5732963717,27.5313964592,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1306.27,1420.0,1420.0,10.5367745788,27.5136883483,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1311.27,1425.0,1425.0,10.5002559722,27.4959779442,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1316.27,1430.0,1430.0,10.4637406603,27.4782653012,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1321.27,1435.0,1435.0,10.4272287515,27.4605504735,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1326.27,1440.0,1440.0,10.3907203533,27.4428335152,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1331.27,1445.0,1445.0,10.3542155734,27.4251144804,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1336.27,1450.0,1450.0,10.3177145188,27.4073934229,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1341.27,1455.0,1455.0,10.2812172962,27.3896703963,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1346.27,1460.0,1460.0,10.2447240121,27.3719454542,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1351.27,1465.0,1465.0,10.2082347724,27.35421865,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1356.27,1470.0,1470.0,10.1717496829,27.336490037,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1361.27,1475.0,1475.0,10.1352688488,27.3187596682,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1366.27,1480.0,1480.0,10.0987923752,27.3010275966,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1371.27,1485.0,1485.0,10.0623203664,27.283293875,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1376.27,1490.0,1490.0,10.0258529269,27.2655585562,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1381.27,1495.0,1495.0,9.98939016042,27.2478216925,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1386.27,1500.0,1500.0,9.95293217043,27.2300833364,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1391.27,1505.0,1505.0,9.91647906004,27.2123435401,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1396.27,1510.0,1510.0,9.880030932,27.1946023556,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1401.27,1515.0,1515.0,9.84358788866,27.1768598349,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1406.27,1520.0,1520.0,9.807150032,27.1591160297,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1411.27,1525.0,1525.0,9.77071746363,27.1413709915,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1416.27,1530.0,1530.0,9.73429028477,27.123624772,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1421.27,1535.0,1535.0,9.69786859627,27.1058774223,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1426.27,1540.0,1540.0,9.66145249859,27.0881289935,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1431.27,1545.0,1545.0,9.62504209182,27.0703795368,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1436.27,1550.0,1550.0,9.58863747564,27.0526291028,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1441.27,1555.0,1555.0,9.55223874937,27.0348777423,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1446.27,1560.0,1560.0,9.51584601194,27.0171255057,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1451.27,1565.0,1565.0,9.47945936188,26.9993724434,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1456.27,1570.0,1570.0,9.44307889733,26.9816186057,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1461.27,1575.0,1575.0,9.40670471605,26.9638640425,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1466.27,1580.0,1580.0,9.3703369154,26.9461088036,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1471.27,1585.0,1585.0,9.33397559236,26.9283529389,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1476.27,1590.0,1590.0,9.29762084349,26.9105964978,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1481.27,1595.0,1595.0,9.26127276497,26.8928395297,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1486.27,1600.0,1600.0,9.22493145258,26.8750820839,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1491.27,1605.0,1605.0,9.18859700172,26.8573242094,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1496.27,1610.0,1610.0,9.15226950734,26.8395659551,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1501.27,1615.0,1615.0,9.11594906405,26.8218073697,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1506.27,1620.0,1620.0,9.07963576602,26.8040485017,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1511.27,1625.0,1625.0,9.04332970703,26.7862893997,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1516.27,1630.0,1630.0,9.00703098045,26.7685301117,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1521.27,1635.0,1635.0,8.97073967925,26.750770686,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1526.27,1640.0,1640.0,8.93445589599,26.7330111702,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1531.27,1645.0,1645.0,8.89817972282,26.7152516123,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1536.27,1650.0,1650.0,8.8619112515,26.6974920597,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1541.27,1655.0,1655.0,8.82565057336,26.6797325599,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1546.27,1660.0,1660.0,8.78939777933,26.66197316,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1551.27,1665.0,1665.0,8.75315295993,26.6442139071,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1556.27,1670.0,1670.0,8.71691620525,26.6264548481,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1561.27,1675.0,1675.0,8.68068760499,26.6086960297,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1566.27,1680.0,1680.0,8.64446724843,26.5909374985,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1571.27,1685.0,1685.0,8.60825522444,26.5731793008,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1576.27,1690.0,1690.0,8.57205162145,26.5554214828,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1581.27,1695.0,1695.0,8.5358565275,26.5376640905,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1586.27,1700.0,1700.0,8.49967003021,26.5199071699,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1591.27,1705.0,1705.0,8.46349221676,26.5021507665,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1596.27,1710.0,1710.0,8.42732317394,26.4843949259,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1601.27,1715.0,1715.0,8.3911629881,26.4666396934,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1606.27,1720.0,1720.0,8.35501174518,26.4488851142,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1611.27,1725.0,1725.0,8.3188695307,26.4311312333,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1616.27,1730.0,1730.0,8.28273642975,26.4133780954,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1621.27,1735.0,1735.0,8.246612527,26.3956257453,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1626.27,1740.0,1740.0,8.2104979067,26.3778742274,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1631.27,1745.0,1745.0,8.17439265267,26.3601235859,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1636.27,1750.0,1750.0,8.13829684832,26.342373865,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1641.27,1755.0,1755.0,8.10221057661,26.3246251086,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1646.27,1760.0,1760.0,8.06613392011,26.3068773604,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1651.27,1765.0,1765.0,8.03006696092,26.2891306642,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1656.27,1770.0,1770.0,7.99400978075,26.2713850632,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1661.27,1775.0,1775.0,7.95796246087,26.2536406007,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1666.27,1780.0,1780.0,7.92192508211,26.2358973197,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1671.27,1785.0,1785.0,7.88589772489,26.2181552632,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1676.27,1790.0,1790.0,7.84988046919,26.2004144738,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1681.27,1795.0,1795.0,7.81387339457,26.1826749941,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1686.27,1800.0,1800.0,7.77787658015,26.1649368663,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1691.27,1805.0,1805.0,7.74189010462,26.1472001326,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1696.27,1810.0,1810.0,7.70591404625,26.1294648351,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1701.27,1815.0,1815.0,7.66994848286,26.1117310156,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1706.27,1820.0,1820.0,7.63399349186,26.0939987156,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1711.27,1825.0,1825.0,7.59804915022,26.0762679766,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1716.27,1830.0,1830.0,7.56211553447,26.0585388399,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1721.27,1835.0,1835.0,7.52619272071,26.0408113466,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1726.27,1840.0,1840.0,7.49028078462,26.0230855376,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1731.27,1845.0,1845.0,7.45437980143,26.0053614536,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1736.27,1850.0,1850.0,7.41848984595,25.9876391352,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1741.27,1855.0,1855.0,7.38261099254,25.9699186227,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1746.27,1860.0,1860.0,7.34674331513,25.9521999564,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1751.27,1865.0,1865.0,7.31088688724,25.9344831762,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1756.27,1870.0,1870.0,7.27504178193,25.916768322,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1761.27,1875.0,1875.0,7.23920807183,25.8990554335,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1766.27,1880.0,1880.0,7.20338582913,25.8813445501,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1771.27,1885.0,1885.0,7.1675751256,25.8636357111,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1776.27,1890.0,1890.0,7.13177603256,25.8459289557,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1781.27,1895.0,1895.0,7.09598862091,25.8282243227,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1786.27,1900.0,1900.0,7.06021296111,25.8105218509,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1791.27,1905.0,1905.0,7.02444912316,25.7928215789,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1796.27,1910.0,1910.0,6.98869717665,25.7751235451,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1801.27,1915.0,1915.0,6.95295719074,25.7574277878,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1806.27,1920.0,1920.0,6.91722923414,25.7397343448,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1811.27,1925.0,1925.0,6.88151337512,25.7220432541,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1816.27,1930.0,1930.0,6.84580968152,25.7043545534,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1821.27,1935.0,1935.0,6.81011822075,25.6866682802,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1826.27,1940.0,1940.0,6.77443905978,25.6689844717,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-1831.27,1945.0,1945.0,6.73877226513,25.6513031651,Argillites and Marls (Clay-rich) 1
